source_class_id,source_class_name,target_context_class_id,target_context_class_name,compatibility_score,compatibility_level
79,red beans,45,ice cream,0.09091,high
79,red beans,46,juice,0.0,low
79,red beans,47,kelp,0.0,low
79,red beans,48,king oyster mushroom,0.0,low
79,red beans,49,kiwi,0.0,low
79,red beans,50,lamb,0.0,low
79,red beans,51,lemon,0.09091,high
79,red beans,52,lettuce,0.18182,high
79,red beans,53,mango,0.0,low
79,red beans,54,melon,0.0,low
79,red beans,55,milk,0.0,low
79,red beans,56,milkshake,0.0,low
79,red beans,57,noodles,0.0,low
79,red beans,58,okra,0.0,low
79,red beans,59,olives,0.0,low
79,red beans,60,onion,0.0,low
79,red beans,61,orange,0.09091,high
79,red beans,62,other ingredients,0.0,low
79,red beans,63,oyster mushroom,0.0,low
79,red beans,64,pasta,0.09091,high
79,red beans,65,peach,0.0,low
79,red beans,66,peanut,0.0,low
79,red beans,67,pear,0.0,low
79,red beans,68,pepper,0.09091,high
79,red beans,69,pie,0.18182,high
79,red beans,70,pineapple,0.0,low
79,red beans,71,pizza,0.0,low
79,red beans,72,popcorn,0.0,low
79,red beans,73,pork,0.09091,high
79,red beans,74,potato,0.09091,high
79,red beans,75,pudding,0.0,low
79,red beans,76,pumpkin,0.09091,high
79,red beans,77,rape,0.0,low
79,red beans,78,raspberry,0.0,low
79,red beans,80,rice,0.09091,high
79,red beans,81,salad,0.0,low
79,red beans,82,sauce,0.09091,high
79,red beans,83,sausage,0.0,low
79,red beans,84,seaweed,0.0,low
79,red beans,85,shellfish,0.0,low
79,red beans,86,shiitake,0.0,low
79,red beans,87,shrimp,0.0,low
79,red beans,88,snow peas,0.0,low
79,red beans,89,soup,0.09091,high
79,red beans,90,soy,0.0,low
79,red beans,91,spring onion,0.0,low
79,red beans,92,steak,0.09091,high
79,red beans,93,strawberry,0.0,low
79,red beans,94,tea,0.0,low
79,red beans,95,tofu,0.0,low
79,red beans,96,tomato,0.09091,high
79,red beans,97,walnut,0.0,low
79,red beans,98,watermelon,0.0,low
79,red beans,99,white button mushroom,0.0,low
79,red beans,100,white radish,0.09091,high
79,red beans,101,wine,0.09091,high
79,red beans,102,wonton dumplings,0.0,low
80,rice,0,almond,0.00495,medium
80,rice,1,apple,0.0,low
80,rice,2,apricot,0.0,low
80,rice,3,asparagus,0.04455,medium
80,rice,4,avocado,0.01238,medium
80,rice,5,bamboo shoots,0.0,low
80,rice,6,banana,0.0,low
80,rice,7,bean sprouts,0.00495,medium
80,rice,8,biscuit,0.00495,medium
80,rice,9,blueberry,0.00248,medium
80,rice,10,bread,0.05198,high
80,rice,11,broccoli,0.33168,high
80,rice,12,cabbage,0.02228,medium
80,rice,13,cake,0.00248,medium
80,rice,14,candy,0.00248,medium
80,rice,15,carrot,0.2401,high
80,rice,16,cashew,0.00248,medium
80,rice,17,cauliflower,0.05941,high
80,rice,18,celery stick,0.0099,medium
80,rice,19,cheese butter,0.02475,medium
80,rice,20,cherry,0.0099,medium
80,rice,21,chicken duck,0.4505,high
80,rice,22,chocolate,0.0,low
80,rice,23,cilantro mint,0.08168,high
80,rice,24,coffee,0.00248,medium
80,rice,25,corn,0.08663,high
80,rice,26,crab,0.00248,medium
80,rice,27,cucumber,0.08168,high
80,rice,28,date,0.0,low
80,rice,29,dried cranberries,0.00495,medium
80,rice,30,egg,0.02723,medium
80,rice,31,egg tart,0.0,low
80,rice,32,eggplant,0.00495,medium
80,rice,33,enoki mushroom,0.0,low
80,rice,34,fig,0.0,low
80,rice,35,fish,0.10644,high
80,rice,36,french beans,0.09158,high
80,rice,37,french fries,0.00743,medium
80,rice,38,fried meat,0.03713,medium
80,rice,39,garlic,0.00495,medium
80,rice,40,ginger,0.0,low
80,rice,41,grape,0.0,low
80,rice,42,green beans,0.0495,medium
80,rice,43,hamburg,0.0,low
80,rice,44,hanamaki baozi,0.00248,medium
80,rice,45,ice cream,0.03218,medium
80,rice,46,juice,0.00248,medium
80,rice,47,kelp,0.0,low
80,rice,48,king oyster mushroom,0.0,low
80,rice,49,kiwi,0.0,low
80,rice,50,lamb,0.01238,medium
80,rice,51,lemon,0.09406,high
80,rice,52,lettuce,0.04455,medium
80,rice,53,mango,0.00495,medium
80,rice,54,melon,0.0,low
80,rice,55,milk,0.0,low
80,rice,56,milkshake,0.00248,medium
80,rice,57,noodles,0.0,low
80,rice,58,okra,0.0,low
80,rice,59,olives,0.00248,medium
80,rice,60,onion,0.08416,high
80,rice,61,orange,0.0198,medium
80,rice,62,other ingredients,0.03713,medium
80,rice,63,oyster mushroom,0.00248,medium
80,rice,64,pasta,0.0099,medium
80,rice,65,peach,0.0,low
80,rice,66,peanut,0.0,low
80,rice,67,pear,0.0,low
80,rice,68,pepper,0.06436,high
80,rice,69,pie,0.0396,medium
80,rice,70,pineapple,0.00495,medium
80,rice,71,pizza,0.0,low
80,rice,72,popcorn,0.0,low
80,rice,73,pork,0.13861,high
80,rice,74,potato,0.03713,medium
80,rice,75,pudding,0.0,low
80,rice,76,pumpkin,0.00495,medium
80,rice,77,rape,0.01485,medium
80,rice,78,raspberry,0.0,low
80,rice,79,red beans,0.00248,medium
80,rice,81,salad,0.00248,medium
80,rice,82,sauce,0.14604,high
80,rice,83,sausage,0.02228,medium
80,rice,84,seaweed,0.0,low
80,rice,85,shellfish,0.0,low
80,rice,86,shiitake,0.0198,medium
80,rice,87,shrimp,0.03465,medium
80,rice,88,snow peas,0.01733,medium
80,rice,89,soup,0.00248,medium
80,rice,90,soy,0.01485,medium
80,rice,91,spring onion,0.03713,medium
80,rice,92,steak,0.13119,high
80,rice,93,strawberry,0.0099,medium
80,rice,94,tea,0.0,low
80,rice,95,tofu,0.00248,medium
80,rice,96,tomato,0.12376,high
80,rice,97,walnut,0.0,low
80,rice,98,watermelon,0.0,low
80,rice,99,white button mushroom,0.0297,medium
80,rice,100,white radish,0.00495,medium
80,rice,101,wine,0.0099,medium
80,rice,102,wonton dumplings,0.00248,medium
81,salad,0,almond,0.0,low
81,salad,1,apple,0.0,low
81,salad,2,apricot,0.0,low
81,salad,3,asparagus,0.0,low
81,salad,4,avocado,0.0,low
81,salad,5,bamboo shoots,0.0,low
81,salad,6,banana,0.1,high
81,salad,7,bean sprouts,0.0,low
81,salad,8,biscuit,0.1,high
81,salad,9,blueberry,0.0,low
81,salad,10,bread,0.2,high
81,salad,11,broccoli,0.0,low
81,salad,12,cabbage,0.0,low
81,salad,13,cake,0.0,low
81,salad,14,candy,0.0,low
81,salad,15,carrot,0.2,high
81,salad,16,cashew,0.0,low
81,salad,17,cauliflower,0.0,low
81,salad,18,celery stick,0.1,high
81,salad,19,cheese butter,0.0,low
81,salad,20,cherry,0.0,low
81,salad,21,chicken duck,0.3,high
81,salad,22,chocolate,0.0,low
81,salad,23,cilantro mint,0.1,high
81,salad,24,coffee,0.0,low
81,salad,25,corn,0.0,low
81,salad,26,crab,0.0,low
81,salad,27,cucumber,0.0,low
81,salad,28,date,0.0,low
81,salad,29,dried cranberries,0.0,low
81,salad,30,egg,0.2,high
81,salad,31,egg tart,0.0,low
81,salad,32,eggplant,0.0,low
81,salad,33,enoki mushroom,0.0,low
81,salad,34,fig,0.0,low
81,salad,35,fish,0.0,low
81,salad,36,french beans,0.0,low
81,salad,37,french fries,0.1,high
81,salad,38,fried meat,0.0,low
81,salad,39,garlic,0.0,low
81,salad,40,ginger,0.0,low
81,salad,41,grape,0.0,low
81,salad,42,green beans,0.0,low
81,salad,43,hamburg,0.0,low
81,salad,44,hanamaki baozi,0.0,low
81,salad,45,ice cream,0.1,high
81,salad,46,juice,0.0,low
81,salad,47,kelp,0.0,low
81,salad,48,king oyster mushroom,0.0,low
81,salad,49,kiwi,0.0,low
81,salad,50,lamb,0.0,low
81,salad,51,lemon,0.0,low
81,salad,52,lettuce,0.2,high
81,salad,53,mango,0.0,low
81,salad,54,melon,0.0,low
81,salad,55,milk,0.0,low
81,salad,56,milkshake,0.0,low
81,salad,57,noodles,0.0,low
81,salad,58,okra,0.0,low
81,salad,59,olives,0.0,low
81,salad,60,onion,0.0,low
81,salad,61,orange,0.1,high
81,salad,62,other ingredients,0.0,low
81,salad,63,oyster mushroom,0.0,low
81,salad,64,pasta,0.2,high
81,salad,65,peach,0.0,low
81,salad,66,peanut,0.0,low
81,salad,67,pear,0.0,low
81,salad,68,pepper,0.2,high
81,salad,69,pie,0.1,high
81,salad,70,pineapple,0.0,low
81,salad,71,pizza,0.0,low
81,salad,72,popcorn,0.0,low
81,salad,73,pork,0.0,low
81,salad,74,potato,0.1,high
81,salad,75,pudding,0.0,low
81,salad,76,pumpkin,0.0,low
81,salad,77,rape,0.1,high
81,salad,78,raspberry,0.0,low
81,salad,79,red beans,0.0,low
81,salad,80,rice,0.1,high
81,salad,82,sauce,0.2,high
81,salad,83,sausage,0.0,low
81,salad,84,seaweed,0.0,low
81,salad,85,shellfish,0.0,low
81,salad,86,shiitake,0.0,low
81,salad,87,shrimp,0.0,low
81,salad,88,snow peas,0.0,low
81,salad,89,soup,0.0,low
81,salad,90,soy,0.0,low
81,salad,91,spring onion,0.0,low
81,salad,92,steak,0.2,high
81,salad,93,strawberry,0.1,high
81,salad,94,tea,0.0,low
81,salad,95,tofu,0.0,low
81,salad,96,tomato,0.3,high
81,salad,97,walnut,0.0,low
81,salad,98,watermelon,0.0,low
81,salad,99,white button mushroom,0.0,low
81,salad,100,white radish,0.0,low
81,salad,101,wine,0.0,low
81,salad,102,wonton dumplings,0.0,low
82,sauce,0,almond,0.00415,medium
82,sauce,1,apple,0.01936,medium
82,sauce,2,apricot,0.0,low
82,sauce,3,asparagus,0.03873,medium
82,sauce,4,avocado,0.01245,medium
82,sauce,5,bamboo shoots,0.0,low
82,sauce,6,banana,0.0083,medium
82,sauce,7,bean sprouts,0.00415,medium
82,sauce,8,biscuit,0.04288,medium
82,sauce,9,blueberry,0.0166,medium
82,sauce,10,bread,0.23513,high
82,sauce,11,broccoli,0.12586,high
82,sauce,12,cabbage,0.01245,medium
82,sauce,13,cake,0.01383,medium
82,sauce,14,candy,0.00138,medium
82,sauce,15,carrot,0.17981,high
82,sauce,16,cashew,0.00277,medium
82,sauce,17,cauliflower,0.02766,medium
82,sauce,18,celery stick,0.07192,high
82,sauce,19,cheese butter,0.04288,medium
82,sauce,20,cherry,0.01383,medium
82,sauce,21,chicken duck,0.15214,high
82,sauce,22,chocolate,0.00138,medium
82,sauce,23,cilantro mint,0.15076,high
82,sauce,24,coffee,0.00968,medium
82,sauce,25,corn,0.05947,high
82,sauce,26,crab,0.00277,medium
82,sauce,27,cucumber,0.11618,high
82,sauce,28,date,0.00138,medium
82,sauce,29,dried cranberries,0.00138,medium
82,sauce,30,egg,0.04703,medium
82,sauce,31,egg tart,0.0,low
82,sauce,32,eggplant,0.00415,medium
82,sauce,33,enoki mushroom,0.0,low
82,sauce,34,fig,0.00553,medium
82,sauce,35,fish,0.03734,medium
82,sauce,36,french beans,0.04288,medium
82,sauce,37,french fries,0.07331,high
82,sauce,38,fried meat,0.04288,medium
82,sauce,39,garlic,0.01107,medium
82,sauce,40,ginger,0.00553,medium
82,sauce,41,grape,0.01798,medium
82,sauce,42,green beans,0.02905,medium
82,sauce,43,hamburg,0.00277,medium
82,sauce,44,hanamaki baozi,0.01107,medium
82,sauce,45,ice cream,0.07884,high
82,sauce,46,juice,0.01383,medium
82,sauce,47,kelp,0.0,low
82,sauce,48,king oyster mushroom,0.00277,medium
82,sauce,49,kiwi,0.00138,medium
82,sauce,50,lamb,0.00692,medium
82,sauce,51,lemon,0.06501,high
82,sauce,52,lettuce,0.1148,high
82,sauce,53,mango,0.00277,medium
82,sauce,54,melon,0.00138,medium
82,sauce,55,milk,0.00138,medium
82,sauce,56,milkshake,0.0,low
82,sauce,57,noodles,0.03458,medium
82,sauce,58,okra,0.00277,medium
82,sauce,59,olives,0.01107,medium
82,sauce,60,onion,0.06224,high
82,sauce,61,orange,0.03181,medium
82,sauce,62,other ingredients,0.03596,medium
82,sauce,63,oyster mushroom,0.00138,medium
82,sauce,64,pasta,0.01798,medium
82,sauce,65,peach,0.0,low
82,sauce,66,peanut,0.00138,medium
82,sauce,67,pear,0.00692,medium
82,sauce,68,pepper,0.08022,high
82,sauce,69,pie,0.11065,high
82,sauce,70,pineapple,0.00553,medium
82,sauce,71,pizza,0.00277,medium
82,sauce,72,popcorn,0.0,low
82,sauce,73,pork,0.07192,high
82,sauce,74,potato,0.14938,high
82,sauce,75,pudding,0.00138,medium
82,sauce,76,pumpkin,0.0083,medium
82,sauce,77,rape,0.00968,medium
82,sauce,78,raspberry,0.00553,medium
82,sauce,79,red beans,0.00138,medium
82,sauce,80,rice,0.0816,high
82,sauce,81,salad,0.00277,medium
82,sauce,83,sausage,0.04011,medium
82,sauce,84,seaweed,0.0,low
82,sauce,85,shellfish,0.00553,medium
82,sauce,86,shiitake,0.01107,medium
82,sauce,87,shrimp,0.0166,medium
82,sauce,88,snow peas,0.00968,medium
82,sauce,89,soup,0.00553,medium
82,sauce,90,soy,0.00553,medium
82,sauce,91,spring onion,0.02766,medium
82,sauce,92,steak,0.18396,high
82,sauce,93,strawberry,0.04149,medium
82,sauce,94,tea,0.00277,medium
82,sauce,95,tofu,0.00277,medium
82,sauce,96,tomato,0.19364,high
82,sauce,97,walnut,0.00415,medium
82,sauce,98,watermelon,0.00138,medium
82,sauce,99,white button mushroom,0.01107,medium
82,sauce,100,white radish,0.0166,medium
82,sauce,101,wine,0.01798,medium
82,sauce,102,wonton dumplings,0.00692,medium
83,sausage,0,almond,0.0,low
83,sausage,1,apple,0.01316,medium
83,sausage,2,apricot,0.0,low
83,sausage,3,asparagus,0.01974,medium
83,sausage,4,avocado,0.01316,medium
83,sausage,5,bamboo shoots,0.0,low
83,sausage,6,banana,0.02632,medium
83,sausage,7,bean sprouts,0.0,low
83,sausage,8,biscuit,0.01974,medium
83,sausage,9,blueberry,0.00658,medium
83,sausage,10,bread,0.36184,high
83,sausage,11,broccoli,0.09868,high
83,sausage,12,cabbage,0.00658,medium
83,sausage,13,cake,0.00658,medium
83,sausage,14,candy,0.00658,medium
83,sausage,15,carrot,0.07895,high
83,sausage,16,cashew,0.0,low
83,sausage,17,cauliflower,0.02632,medium
83,sausage,18,celery stick,0.02632,medium
83,sausage,19,cheese butter,0.125,high
83,sausage,20,cherry,0.02632,medium
83,sausage,21,chicken duck,0.07895,high
83,sausage,22,chocolate,0.0,low
83,sausage,23,cilantro mint,0.10526,high
83,sausage,24,coffee,0.01974,medium
83,sausage,25,corn,0.06579,high
83,sausage,26,crab,0.0,low
83,sausage,27,cucumber,0.07895,high
83,sausage,28,date,0.0,low
83,sausage,29,dried cranberries,0.0,low
83,sausage,30,egg,0.17763,high
83,sausage,31,egg tart,0.0,low
83,sausage,32,eggplant,0.0,low
83,sausage,33,enoki mushroom,0.0,low
83,sausage,34,fig,0.0,low
83,sausage,35,fish,0.01316,medium
83,sausage,36,french beans,0.03289,medium
83,sausage,37,french fries,0.02632,medium
83,sausage,38,fried meat,0.01974,medium
83,sausage,39,garlic,0.01974,medium
83,sausage,40,ginger,0.00658,medium
83,sausage,41,grape,0.02632,medium
83,sausage,42,green beans,0.03947,medium
83,sausage,43,hamburg,0.0,low
83,sausage,44,hanamaki baozi,0.00658,medium
83,sausage,45,ice cream,0.03289,medium
83,sausage,46,juice,0.01316,medium
83,sausage,47,kelp,0.0,low
83,sausage,48,king oyster mushroom,0.0,low
83,sausage,49,kiwi,0.00658,medium
83,sausage,50,lamb,0.0,low
83,sausage,51,lemon,0.01974,medium
83,sausage,52,lettuce,0.11184,high
83,sausage,53,mango,0.0,low
83,sausage,54,melon,0.0,low
83,sausage,55,milk,0.0,low
83,sausage,56,milkshake,0.0,low
83,sausage,57,noodles,0.01974,medium
83,sausage,58,okra,0.0,low
83,sausage,59,olives,0.00658,medium
83,sausage,60,onion,0.11842,high
83,sausage,61,orange,0.05921,high
83,sausage,62,other ingredients,0.04605,medium
83,sausage,63,oyster mushroom,0.0,low
83,sausage,64,pasta,0.03947,medium
83,sausage,65,peach,0.0,low
83,sausage,66,peanut,0.0,low
83,sausage,67,pear,0.0,low
83,sausage,68,pepper,0.05921,high
83,sausage,69,pie,0.16447,high
83,sausage,70,pineapple,0.00658,medium
83,sausage,71,pizza,0.03289,medium
83,sausage,72,popcorn,0.0,low
83,sausage,73,pork,0.03947,medium
83,sausage,74,potato,0.18421,high
83,sausage,75,pudding,0.0,low
83,sausage,76,pumpkin,0.0,low
83,sausage,77,rape,0.0,low
83,sausage,78,raspberry,0.01316,medium
83,sausage,79,red beans,0.0,low
83,sausage,80,rice,0.05921,high
83,sausage,81,salad,0.0,low
83,sausage,82,sauce,0.19079,high
83,sausage,84,seaweed,0.0,low
83,sausage,85,shellfish,0.0,low
83,sausage,86,shiitake,0.00658,medium
83,sausage,87,shrimp,0.01974,medium
83,sausage,88,snow peas,0.00658,medium
83,sausage,89,soup,0.0,low
83,sausage,90,soy,0.01316,medium
83,sausage,91,spring onion,0.02632,medium
83,sausage,92,steak,0.08553,high
83,sausage,93,strawberry,0.03947,medium
83,sausage,94,tea,0.01316,medium
83,sausage,95,tofu,0.0,low
83,sausage,96,tomato,0.15789,high
83,sausage,97,walnut,0.0,low
83,sausage,98,watermelon,0.00658,medium
83,sausage,99,white button mushroom,0.01316,medium
83,sausage,100,white radish,0.00658,medium
83,sausage,101,wine,0.01974,medium
83,sausage,102,wonton dumplings,0.00658,medium
84,seaweed,0,almond,0.0,low
84,seaweed,1,apple,0.0,low
84,seaweed,2,apricot,0.0,low
84,seaweed,3,asparagus,0.0,low
84,seaweed,4,avocado,0.0,low
84,seaweed,5,bamboo shoots,0.0,low
84,seaweed,6,banana,0.0,low
84,seaweed,7,bean sprouts,0.0,low
84,seaweed,8,biscuit,0.0,low
84,seaweed,9,blueberry,0.0,low
84,seaweed,10,bread,0.0,low
84,seaweed,11,broccoli,0.0,low
84,seaweed,12,cabbage,0.0,low
84,seaweed,13,cake,0.0,low
84,seaweed,14,candy,0.0,low
84,seaweed,15,carrot,0.0,low
84,seaweed,16,cashew,0.0,low
84,seaweed,17,cauliflower,0.0,low
84,seaweed,18,celery stick,0.0,low
84,seaweed,19,cheese butter,0.0,low
84,seaweed,20,cherry,0.0,low
84,seaweed,21,chicken duck,0.0,low
84,seaweed,22,chocolate,0.0,low
84,seaweed,23,cilantro mint,0.0,low
84,seaweed,24,coffee,0.0,low
84,seaweed,25,corn,0.0,low
84,seaweed,26,crab,0.0,low
84,seaweed,27,cucumber,0.0,low
84,seaweed,28,date,0.0,low
84,seaweed,29,dried cranberries,0.0,low
84,seaweed,30,egg,0.0,low
84,seaweed,31,egg tart,0.0,low
84,seaweed,32,eggplant,0.0,low
84,seaweed,33,enoki mushroom,0.0,low
84,seaweed,34,fig,0.0,low
84,seaweed,35,fish,0.0,low
84,seaweed,36,french beans,0.0,low
84,seaweed,37,french fries,0.0,low
84,seaweed,38,fried meat,0.0,low
84,seaweed,39,garlic,0.0,low
84,seaweed,40,ginger,0.0,low
84,seaweed,41,grape,0.0,low
84,seaweed,42,green beans,0.0,low
84,seaweed,43,hamburg,0.0,low
84,seaweed,44,hanamaki baozi,0.0,low
84,seaweed,45,ice cream,0.0,low
84,seaweed,46,juice,0.0,low
84,seaweed,47,kelp,0.0,low
84,seaweed,48,king oyster mushroom,0.0,low
84,seaweed,49,kiwi,0.0,low
84,seaweed,50,lamb,0.0,low
84,seaweed,51,lemon,0.0,low
84,seaweed,52,lettuce,0.0,low
84,seaweed,53,mango,0.0,low
84,seaweed,54,melon,0.0,low
84,seaweed,55,milk,0.0,low
84,seaweed,56,milkshake,0.0,low
84,seaweed,57,noodles,0.0,low
84,seaweed,58,okra,0.0,low
84,seaweed,59,olives,0.0,low
84,seaweed,60,onion,0.0,low
84,seaweed,61,orange,0.0,low
84,seaweed,62,other ingredients,0.0,low
84,seaweed,63,oyster mushroom,0.0,low
84,seaweed,64,pasta,0.0,low
84,seaweed,65,peach,0.0,low
84,seaweed,66,peanut,0.0,low
84,seaweed,67,pear,0.0,low
84,seaweed,68,pepper,0.0,low
84,seaweed,69,pie,0.0,low
84,seaweed,70,pineapple,0.0,low
84,seaweed,71,pizza,0.0,low
84,seaweed,72,popcorn,0.0,low
84,seaweed,73,pork,0.0,low
84,seaweed,74,potato,0.0,low
84,seaweed,75,pudding,0.0,low
84,seaweed,76,pumpkin,0.0,low
84,seaweed,77,rape,0.0,low
84,seaweed,78,raspberry,0.0,low
84,seaweed,79,red beans,0.0,low
84,seaweed,80,rice,0.0,low
84,seaweed,81,salad,0.0,low
84,seaweed,82,sauce,0.0,low
84,seaweed,83,sausage,0.0,low
84,seaweed,85,shellfish,0.0,low
84,seaweed,86,shiitake,0.0,low
84,seaweed,87,shrimp,0.0,low
84,seaweed,88,snow peas,0.0,low
84,seaweed,89,soup,0.0,low
84,seaweed,90,soy,0.0,low
84,seaweed,91,spring onion,0.0,low
84,seaweed,92,steak,0.0,low
84,seaweed,93,strawberry,0.0,low
84,seaweed,94,tea,0.0,low
84,seaweed,95,tofu,0.0,low
84,seaweed,96,tomato,0.0,low
84,seaweed,97,walnut,0.0,low
84,seaweed,98,watermelon,0.0,low
84,seaweed,99,white button mushroom,0.0,low
84,seaweed,100,white radish,0.0,low
84,seaweed,101,wine,0.0,low
84,seaweed,102,wonton dumplings,0.0,low
85,shellfish,0,almond,0.0,low
85,shellfish,1,apple,0.0,low
85,shellfish,2,apricot,0.0,low
85,shellfish,3,asparagus,0.0,low
85,shellfish,4,avocado,0.0,low
85,shellfish,5,bamboo shoots,0.0,low
85,shellfish,6,banana,0.0,low
85,shellfish,7,bean sprouts,0.0,low
85,shellfish,8,biscuit,0.09091,high
85,shellfish,9,blueberry,0.0,low
85,shellfish,10,bread,0.36364,high
85,shellfish,11,broccoli,0.0,low
85,shellfish,12,cabbage,0.0,low
85,shellfish,13,cake,0.0,low
85,shellfish,14,candy,0.0,low
85,shellfish,15,carrot,0.09091,high
85,shellfish,16,cashew,0.0,low
85,shellfish,17,cauliflower,0.0,low
85,shellfish,18,celery stick,0.0,low
85,shellfish,19,cheese butter,0.0,low
85,shellfish,20,cherry,0.0,low
85,shellfish,21,chicken duck,0.0,low
85,shellfish,22,chocolate,0.0,low
85,shellfish,23,cilantro mint,0.18182,high
85,shellfish,24,coffee,0.0,low
85,shellfish,25,corn,0.0,low
85,shellfish,26,crab,0.0,low
85,shellfish,27,cucumber,0.0,low
85,shellfish,28,date,0.0,low
85,shellfish,29,dried cranberries,0.0,low
85,shellfish,30,egg,0.0,low
85,shellfish,31,egg tart,0.0,low
85,shellfish,32,eggplant,0.0,low
85,shellfish,33,enoki mushroom,0.0,low
85,shellfish,34,fig,0.0,low
85,shellfish,35,fish,0.09091,high
85,shellfish,36,french beans,0.0,low
85,shellfish,37,french fries,0.09091,high
85,shellfish,38,fried meat,0.0,low
85,shellfish,39,garlic,0.0,low
85,shellfish,40,ginger,0.0,low
85,shellfish,41,grape,0.0,low
85,shellfish,42,green beans,0.09091,high
85,shellfish,43,hamburg,0.0,low
85,shellfish,44,hanamaki baozi,0.0,low
85,shellfish,45,ice cream,0.18182,high
85,shellfish,46,juice,0.09091,high
85,shellfish,47,kelp,0.0,low
85,shellfish,48,king oyster mushroom,0.0,low
85,shellfish,49,kiwi,0.0,low
85,shellfish,50,lamb,0.0,low
85,shellfish,51,lemon,0.36364,high
85,shellfish,52,lettuce,0.0,low
85,shellfish,53,mango,0.0,low
85,shellfish,54,melon,0.0,low
85,shellfish,55,milk,0.0,low
85,shellfish,56,milkshake,0.0,low
85,shellfish,57,noodles,0.09091,high
85,shellfish,58,okra,0.0,low
85,shellfish,59,olives,0.0,low
85,shellfish,60,onion,0.0,low
85,shellfish,61,orange,0.0,low
85,shellfish,62,other ingredients,0.0,low
85,shellfish,63,oyster mushroom,0.0,low
85,shellfish,64,pasta,0.0,low
85,shellfish,65,peach,0.0,low
85,shellfish,66,peanut,0.0,low
85,shellfish,67,pear,0.0,low
85,shellfish,68,pepper,0.0,low
85,shellfish,69,pie,0.0,low
85,shellfish,70,pineapple,0.0,low
85,shellfish,71,pizza,0.0,low
85,shellfish,72,popcorn,0.0,low
85,shellfish,73,pork,0.0,low
85,shellfish,74,potato,0.09091,high
85,shellfish,75,pudding,0.0,low
85,shellfish,76,pumpkin,0.0,low
85,shellfish,77,rape,0.0,low
85,shellfish,78,raspberry,0.0,low
85,shellfish,79,red beans,0.0,low
85,shellfish,80,rice,0.0,low
85,shellfish,81,salad,0.0,low
85,shellfish,82,sauce,0.36364,high
85,shellfish,83,sausage,0.0,low
85,shellfish,84,seaweed,0.0,low
85,shellfish,86,shiitake,0.0,low
85,shellfish,87,shrimp,0.0,low
85,shellfish,88,snow peas,0.0,low
85,shellfish,89,soup,0.0,low
85,shellfish,90,soy,0.0,low
85,shellfish,91,spring onion,0.09091,high
85,shellfish,92,steak,0.0,low
85,shellfish,93,strawberry,0.0,low
85,shellfish,94,tea,0.0,low
85,shellfish,95,tofu,0.0,low
85,shellfish,96,tomato,0.09091,high
85,shellfish,97,walnut,0.0,low
85,shellfish,98,watermelon,0.0,low
85,shellfish,99,white button mushroom,0.0,low
85,shellfish,100,white radish,0.0,low
85,shellfish,101,wine,0.09091,high
85,shellfish,102,wonton dumplings,0.0,low
86,shiitake,0,almond,0.0,low
86,shiitake,1,apple,0.0,low
86,shiitake,2,apricot,0.0,low
86,shiitake,3,asparagus,0.08,high
86,shiitake,4,avocado,0.0,low
86,shiitake,5,bamboo shoots,0.0,low
86,shiitake,6,banana,0.0,low
86,shiitake,7,bean sprouts,0.0,low
86,shiitake,8,biscuit,0.0,low
86,shiitake,9,blueberry,0.0,low
86,shiitake,10,bread,0.2,high
86,shiitake,11,broccoli,0.28,high
86,shiitake,12,cabbage,0.02,medium
86,shiitake,13,cake,0.0,low
86,shiitake,14,candy,0.0,low
86,shiitake,15,carrot,0.36,high
86,shiitake,16,cashew,0.0,low
86,shiitake,17,cauliflower,0.06,high
86,shiitake,18,celery stick,0.04,medium
86,shiitake,19,cheese butter,0.06,high
86,shiitake,20,cherry,0.02,medium
86,shiitake,21,chicken duck,0.12,high
86,shiitake,22,chocolate,0.0,low
86,shiitake,23,cilantro mint,0.14,high
86,shiitake,24,coffee,0.0,low
86,shiitake,25,corn,0.04,medium
86,shiitake,26,crab,0.0,low
86,shiitake,27,cucumber,0.12,high
86,shiitake,28,date,0.0,low
86,shiitake,29,dried cranberries,0.0,low
86,shiitake,30,egg,0.08,high
86,shiitake,31,egg tart,0.0,low
86,shiitake,32,eggplant,0.02,medium
86,shiitake,33,enoki mushroom,0.0,low
86,shiitake,34,fig,0.0,low
86,shiitake,35,fish,0.06,high
86,shiitake,36,french beans,0.08,high
86,shiitake,37,french fries,0.04,medium
86,shiitake,38,fried meat,0.04,medium
86,shiitake,39,garlic,0.02,medium
86,shiitake,40,ginger,0.0,low
86,shiitake,41,grape,0.02,medium
86,shiitake,42,green beans,0.04,medium
86,shiitake,43,hamburg,0.0,low
86,shiitake,44,hanamaki baozi,0.0,low
86,shiitake,45,ice cream,0.06,high
86,shiitake,46,juice,0.02,medium
86,shiitake,47,kelp,0.0,low
86,shiitake,48,king oyster mushroom,0.0,low
86,shiitake,49,kiwi,0.0,low
86,shiitake,50,lamb,0.02,medium
86,shiitake,51,lemon,0.1,high
86,shiitake,52,lettuce,0.04,medium
86,shiitake,53,mango,0.0,low
86,shiitake,54,melon,0.02,medium
86,shiitake,55,milk,0.0,low
86,shiitake,56,milkshake,0.0,low
86,shiitake,57,noodles,0.1,high
86,shiitake,58,okra,0.0,low
86,shiitake,59,olives,0.0,low
86,shiitake,60,onion,0.26,high
86,shiitake,61,orange,0.04,medium
