patch_id,source_stem,class_id,class_name,class_group,patch_image_path,patch_mask_path,area_pixels,area_ratio,quality_score
2063_c49_comp1,2063,49,kiwi,tail,2063_c49_comp1_img.png,2063_c49_comp1_mask.png,44217,0.224899,0.224899
2063_c49_comp2,2063,49,kiwi,tail,2063_c49_comp2_img.png,2063_c49_comp2_mask.png,13484,0.068583,0.068583
2063_c53_comp1,2063,53,mango,tail,2063_c53_comp1_img.png,2063_c53_comp1_mask.png,23915,0.121638,0.121638
2063_c53_comp2,2063,53,mango,tail,2063_c53_comp2_img.png,2063_c53_comp2_mask.png,11269,0.057317,0.057317
2075_c88_comp1,2075,88,snow peas,tail,2075_c88_comp1_img.png,2075_c88_comp1_mask.png,2242,0.012879,0.012879
2075_c88_comp2,2075,88,snow peas,tail,2075_c88_comp2_img.png,2075_c88_comp2_mask.png,3351,0.01925,0.01925
2078_c90_comp1,2078,90,soy,tail,2078_c90_comp1_img.png,2078_c90_comp1_mask.png,10095,0.051346,0.051346
2080_c65_comp1,2080,65,peach,tail,2080_c65_comp1_img.png,2080_c65_comp1_mask.png,25118,0.127757,0.127757
2092_c39_comp1,2092,39,garlic,tail,2092_c39_comp1_img.png,2092_c39_comp1_mask.png,259,0.003952,0.003952
2100_c78_comp1,2100,78,raspberry,tail,2100_c78_comp1_img.png,2100_c78_comp1_mask.png,3999,0.010607,0.010607
2103_c70_comp1,2103,70,pineapple,tail,2103_c70_comp1_img.png,2103_c70_comp1_mask.png,2115,0.011939,0.011939
2103_c70_comp2,2103,70,pineapple,tail,2103_c70_comp2_img.png,2103_c70_comp2_mask.png,26715,0.150803,0.150803
2107_c59_comp1,2107,59,olives,tail,2107_c59_comp1_img.png,2107_c59_comp1_mask.png,7345,0.037359,0.037359
2107_c59_comp2,2107,59,olives,tail,2107_c59_comp2_img.png,2107_c59_comp2_mask.png,5659,0.028783,0.028783
2107_c59_comp3,2107,59,olives,tail,2107_c59_comp3_img.png,2107_c59_comp3_mask.png,10180,0.051778,0.051778
2107_c59_comp4,2107,59,olives,tail,2107_c59_comp4_img.png,2107_c59_comp4_mask.png,3988,0.020284,0.020284
2109_c71_comp1,2109,71,pizza,tail,2109_c71_comp1_img.png,2109_c71_comp1_mask.png,9642,0.147125,0.147125
2109_c71_comp2,2109,71,pizza,tail,2109_c71_comp2_img.png,2109_c71_comp2_mask.png,3269,0.049881,0.049881
2110_c97_comp1,2110,97,walnut,tail,2110_c97_comp1_img.png,2110_c97_comp1_mask.png,2557,0.010827,0.010827
2110_c97_comp2,2110,97,walnut,tail,2110_c97_comp2_img.png,2110_c97_comp2_mask.png,1578,0.006682,0.006682
2110_c97_comp3,2110,97,walnut,tail,2110_c97_comp3_img.png,2110_c97_comp3_mask.png,1223,0.005179,0.005179
2114_c29_comp1,2114,29,dried cranberries,extreme_tail,2114_c29_comp1_img.png,2114_c29_comp1_mask.png,10114,0.04073,0.04073
2114_c29_comp2,2114,29,dried cranberries,extreme_tail,2114_c29_comp2_img.png,2114_c29_comp2_mask.png,1858,0.007482,0.007482
2115_c22_comp1,2115,22,chocolate,tail,2115_c22_comp1_img.png,2115_c22_comp1_mask.png,13822,0.070302,0.070302
2119_c22_comp1,2119,22,chocolate,tail,2119_c22_comp1_img.png,2119_c22_comp1_mask.png,24277,0.093523,0.093523
2129_c39_comp1,2129,39,garlic,tail,2129_c39_comp1_img.png,2129_c39_comp1_mask.png,15632,0.079508,0.079508
2131_c4_comp1,2131,4,avocado,tail,2131_c4_comp1_img.png,2131_c4_comp1_mask.png,949958,0.208518,0.208518
2133_c54_comp1,2133,54,melon,tail,2133_c54_comp1_img.png,2133_c54_comp1_mask.png,14357,0.073023,0.073023
2133_c54_comp2,2133,54,melon,tail,2133_c54_comp2_img.png,2133_c54_comp2_mask.png,18334,0.093252,0.093252
2139_c22_comp1,2139,22,chocolate,tail,2139_c22_comp1_img.png,2139_c22_comp1_mask.png,1771,0.007379,0.007379
2139_c22_comp2,2139,22,chocolate,tail,2139_c22_comp2_img.png,2139_c22_comp2_mask.png,630,0.002625,0.002625
2139_c22_comp3,2139,22,chocolate,tail,2139_c22_comp3_img.png,2139_c22_comp3_mask.png,453,0.001888,0.001888
2139_c22_comp4,2139,22,chocolate,tail,2139_c22_comp4_img.png,2139_c22_comp4_mask.png,652,0.002717,0.002717
2139_c22_comp5,2139,22,chocolate,tail,2139_c22_comp5_img.png,2139_c22_comp5_mask.png,1135,0.004729,0.004729
2139_c22_comp6,2139,22,chocolate,tail,2139_c22_comp6_img.png,2139_c22_comp6_mask.png,749,0.003121,0.003121
2139_c22_comp7,2139,22,chocolate,tail,2139_c22_comp7_img.png,2139_c22_comp7_mask.png,1191,0.004962,0.004962
2139_c22_comp8,2139,22,chocolate,tail,2139_c22_comp8_img.png,2139_c22_comp8_mask.png,728,0.003033,0.003033
2139_c22_comp9,2139,22,chocolate,tail,2139_c22_comp9_img.png,2139_c22_comp9_mask.png,619,0.002579,0.002579
2139_c22_comp10,2139,22,chocolate,tail,2139_c22_comp10_img.png,2139_c22_comp10_mask.png,357,0.001488,0.001488
2139_c22_comp11,2139,22,chocolate,tail,2139_c22_comp11_img.png,2139_c22_comp11_mask.png,1437,0.005987,0.005987
2139_c22_comp12,2139,22,chocolate,tail,2139_c22_comp12_img.png,2139_c22_comp12_mask.png,618,0.002575,0.002575
2149_c88_comp1,2149,88,snow peas,tail,2149_c88_comp1_img.png,2149_c88_comp1_mask.png,43320,0.220337,0.220337
2156_c39_comp1,2156,39,garlic,tail,2156_c39_comp1_img.png,2156_c39_comp1_mask.png,27334,0.020026,0.020026
2156_c39_comp2,2156,39,garlic,tail,2156_c39_comp2_img.png,2156_c39_comp2_mask.png,6158,0.004512,0.004512
2156_c39_comp3,2156,39,garlic,tail,2156_c39_comp3_img.png,2156_c39_comp3_mask.png,6859,0.005025,0.005025
2170_c76_comp1,2170,76,pumpkin,tail,2170_c76_comp1_img.png,2170_c76_comp1_mask.png,52996,0.235245,0.235245
2177_c78_comp1,2177,78,raspberry,tail,2177_c78_comp1_img.png,2177_c78_comp1_mask.png,274,0.004181,0.004181
2177_c78_comp2,2177,78,raspberry,tail,2177_c78_comp2_img.png,2177_c78_comp2_mask.png,1205,0.018387,0.018387
2178_c4_comp1,2178,4,avocado,tail,2178_c4_comp1_img.png,2178_c4_comp1_mask.png,7163,0.109299,0.109299
2185_c4_comp1,2185,4,avocado,tail,2185_c4_comp1_img.png,2185_c4_comp1_mask.png,2489,0.014251,0.014251
2185_c4_comp2,2185,4,avocado,tail,2185_c4_comp2_img.png,2185_c4_comp2_mask.png,11890,0.068075,0.068075
2195_c70_comp1,2195,70,pineapple,tail,2195_c70_comp1_img.png,2195_c70_comp1_mask.png,2562,0.039093,0.039093
2197_c70_comp1,2197,70,pineapple,tail,2197_c70_comp1_img.png,2197_c70_comp1_mask.png,52127,0.265132,0.265132
2207_c55_comp1,2207,55,milk,tail,2207_c55_comp1_img.png,2207_c55_comp1_mask.png,3129,0.047745,0.047745
2215_c78_comp1,2215,78,raspberry,tail,2215_c78_comp1_img.png,2215_c78_comp1_mask.png,7228,0.036764,0.036764
2215_c78_comp2,2215,78,raspberry,tail,2215_c78_comp2_img.png,2215_c78_comp2_mask.png,6834,0.03476,0.03476
2224_c94_comp1,2224,94,tea,tail,2224_c94_comp1_img.png,2224_c94_comp1_mask.png,8452,0.042989,0.042989
2227_c16_comp1,2227,16,cashew,extreme_tail,2227_c16_comp1_img.png,2227_c16_comp1_mask.png,7861,0.032488,0.032488
2227_c16_comp2,2227,16,cashew,extreme_tail,2227_c16_comp2_img.png,2227_c16_comp2_mask.png,1622,0.006703,0.006703
2227_c16_comp3,2227,16,cashew,extreme_tail,2227_c16_comp3_img.png,2227_c16_comp3_mask.png,800,0.003306,0.003306
2227_c16_comp4,2227,16,cashew,extreme_tail,2227_c16_comp4_img.png,2227_c16_comp4_mask.png,199,0.000822,0.000822
2227_c16_comp5,2227,16,cashew,extreme_tail,2227_c16_comp5_img.png,2227_c16_comp5_mask.png,1182,0.004885,0.004885
2227_c16_comp6,2227,16,cashew,extreme_tail,2227_c16_comp6_img.png,2227_c16_comp6_mask.png,400,0.001653,0.001653
2227_c16_comp7,2227,16,cashew,extreme_tail,2227_c16_comp7_img.png,2227_c16_comp7_mask.png,1249,0.005162,0.005162
2229_c58_comp1,2229,58,okra,extreme_tail,2229_c58_comp1_img.png,2229_c58_comp1_mask.png,3531,0.01285,0.01285
2246_c65_comp1,2246,65,peach,tail,2246_c65_comp1_img.png,2246_c65_comp1_mask.png,8305,0.126724,0.126724
2246_c65_comp2,2246,65,peach,tail,2246_c65_comp2_img.png,2246_c65_comp2_mask.png,6472,0.098755,0.098755
2263_c39_comp1,2263,39,garlic,tail,2263_c39_comp1_img.png,2263_c39_comp1_mask.png,16921,0.074101,0.074101
2266_c77_comp1,2266,77,rape,tail,2266_c77_comp1_img.png,2266_c77_comp1_mask.png,426503,0.086772,0.086772
2281_c43_comp1,2281,43,hamburg,extreme_tail,2281_c43_comp1_img.png,2281_c43_comp1_mask.png,1051110,0.547453,0.547453
2281_c43_comp2,2281,43,hamburg,extreme_tail,2281_c43_comp2_img.png,2281_c43_comp2_mask.png,9226,0.004805,0.004805
2281_c43_comp3,2281,43,hamburg,extreme_tail,2281_c43_comp3_img.png,2281_c43_comp3_mask.png,5478,0.002853,0.002853
2282_c0_comp1,2282,0,almond,tail,2282_c0_comp1_img.png,2282_c0_comp1_mask.png,1106,0.006335,0.006335
2282_c39_comp1,2282,39,garlic,tail,2282_c39_comp1_img.png,2282_c39_comp1_mask.png,6207,0.035551,0.035551
2290_c39_comp1,2290,39,garlic,tail,2290_c39_comp1_img.png,2290_c39_comp1_mask.png,6538,0.033254,0.033254
2292_c49_comp1,2292,49,kiwi,tail,2292_c49_comp1_img.png,2292_c49_comp1_mask.png,10980,0.040085,0.040085
2292_c54_comp1,2292,54,melon,tail,2292_c54_comp1_img.png,2292_c54_comp1_mask.png,12083,0.044111,0.044111
2292_c70_comp1,2292,70,pineapple,tail,2292_c70_comp1_img.png,2292_c70_comp1_mask.png,8094,0.029549,0.029549
2293_c78_comp1,2293,78,raspberry,tail,2293_c78_comp1_img.png,2293_c78_comp1_mask.png,8273,0.042079,0.042079
2293_c78_comp2,2293,78,raspberry,tail,2293_c78_comp2_img.png,2293_c78_comp2_mask.png,4500,0.022888,0.022888
2293_c78_comp3,2293,78,raspberry,tail,2293_c78_comp3_img.png,2293_c78_comp3_mask.png,3043,0.015477,0.015477
2303_c88_comp1,2303,88,snow peas,tail,2303_c88_comp1_img.png,2303_c88_comp1_mask.png,9878,0.050242,0.050242
2303_c88_comp2,2303,88,snow peas,tail,2303_c88_comp2_img.png,2303_c88_comp2_mask.png,1537,0.007818,0.007818
2303_c88_comp3,2303,88,snow peas,tail,2303_c88_comp3_img.png,2303_c88_comp3_mask.png,12240,0.062256,0.062256
2303_c88_comp4,2303,88,snow peas,tail,2303_c88_comp4_img.png,2303_c88_comp4_mask.png,2930,0.014903,0.014903
2303_c88_comp5,2303,88,snow peas,tail,2303_c88_comp5_img.png,2303_c88_comp5_mask.png,5462,0.027781,0.027781
2306_c85_comp1,2306,85,shellfish,tail,2306_c85_comp1_img.png,2306_c85_comp1_mask.png,22192,0.112874,0.112874
2311_c94_comp1,2311,94,tea,tail,2311_c94_comp1_img.png,2311_c94_comp1_mask.png,1559,0.009274,0.009274
2319_c55_comp1,2319,55,milk,tail,2319_c55_comp1_img.png,2319_c55_comp1_mask.png,6241,0.031743,0.031743
2320_c4_comp1,2320,4,avocado,tail,2320_c4_comp1_img.png,2320_c4_comp1_mask.png,7423,0.037755,0.037755
2320_c4_comp2,2320,4,avocado,tail,2320_c4_comp2_img.png,2320_c4_comp2_mask.png,12838,0.065297,0.065297
2325_c14_comp1,2325,14,candy,extreme_tail,2325_c14_comp1_img.png,2325_c14_comp1_mask.png,5982,0.029958,0.029958
2326_c70_comp1,2326,70,pineapple,tail,2326_c70_comp1_img.png,2326_c70_comp1_mask.png,70972,0.374641,0.374641
2329_c79_comp1,2329,79,red beans,tail,2329_c79_comp1_img.png,2329_c79_comp1_mask.png,26098,0.07639,0.07639
2341_c31_comp1,2341,31,egg tart,extreme_tail,2341_c31_comp1_img.png,2341_c31_comp1_mask.png,126237,0.330118,0.330118
2341_c31_comp2,2341,31,egg tart,extreme_tail,2341_c31_comp2_img.png,2341_c31_comp2_mask.png,4086,0.010685,0.010685
2344_c71_comp1,2344,71,pizza,tail,2344_c71_comp1_img.png,2344_c71_comp1_mask.png,559168,0.428756,0.428756
2350_c76_comp1,2350,76,pumpkin,tail,2350_c76_comp1_img.png,2350_c76_comp1_mask.png,14006,0.066076,0.066076
2354_c71_comp1,2354,71,pizza,tail,2354_c71_comp1_img.png,2354_c71_comp1_mask.png,24203,0.213111,0.213111
2355_c4_comp1,2355,4,avocado,tail,2355_c4_comp1_img.png,2355_c4_comp1_mask.png,113861,0.108586,0.108586
2360_c40_comp1,2360,40,ginger,tail,2360_c40_comp1_img.png,2360_c40_comp1_mask.png,58336,0.083655,0.083655
2361_c34_comp1,2361,34,fig,extreme_tail,2361_c34_comp1_img.png,2361_c34_comp1_mask.png,3806,0.058075,0.058075
2370_c39_comp1,2370,39,garlic,tail,2370_c39_comp1_img.png,2370_c39_comp1_mask.png,2831,0.014399,0.014399
2370_c39_comp2,2370,39,garlic,tail,2370_c39_comp2_img.png,2370_c39_comp2_mask.png,1984,0.010091,0.010091
2376_c59_comp1,2376,59,olives,tail,2376_c59_comp1_img.png,2376_c59_comp1_mask.png,1331,0.00677,0.00677
2376_c59_comp2,2376,59,olives,tail,2376_c59_comp2_img.png,2376_c59_comp2_mask.png,2324,0.01182,0.01182
2376_c59_comp3,2376,59,olives,tail,2376_c59_comp3_img.png,2376_c59_comp3_mask.png,1778,0.009043,0.009043
2376_c59_comp4,2376,59,olives,tail,2376_c59_comp4_img.png,2376_c59_comp4_mask.png,1568,0.007975,0.007975
2379_c85_comp1,2379,85,shellfish,tail,2379_c85_comp1_img.png,2379_c85_comp1_mask.png,3024,0.028877,0.028877
2379_c85_comp2,2379,85,shellfish,tail,2379_c85_comp2_img.png,2379_c85_comp2_mask.png,5139,0.049074,0.049074
2379_c85_comp3,2379,85,shellfish,tail,2379_c85_comp3_img.png,2379_c85_comp3_mask.png,4068,0.038846,0.038846
2379_c85_comp4,2379,85,shellfish,tail,2379_c85_comp4_img.png,2379_c85_comp4_mask.png,6179,0.059005,0.059005
2395_c22_comp1,2395,22,chocolate,tail,2395_c22_comp1_img.png,2395_c22_comp1_mask.png,3419,0.054592,0.054592
2407_c22_comp1,2407,22,chocolate,tail,2407_c22_comp1_img.png,2407_c22_comp1_mask.png,38117,0.581619,0.581619
2408_c16_comp1,2408,16,cashew,extreme_tail,2408_c16_comp1_img.png,2408_c16_comp1_mask.png,12634,0.06426,0.06426
2409_c77_comp1,2409,77,rape,tail,2409_c77_comp1_img.png,2409_c77_comp1_mask.png,8584,0.130981,0.130981
2423_c14_comp1,2423,14,candy,extreme_tail,2423_c14_comp1_img.png,2423_c14_comp1_mask.png,953,0.005669,0.005669
2423_c14_comp2,2423,14,candy,extreme_tail,2423_c14_comp2_img.png,2423_c14_comp2_mask.png,450,0.002677,0.002677
2423_c14_comp3,2423,14,candy,extreme_tail,2423_c14_comp3_img.png,2423_c14_comp3_mask.png,941,0.005598,0.005598
2423_c14_comp4,2423,14,candy,extreme_tail,2423_c14_comp4_img.png,2423_c14_comp4_mask.png,878,0.005223,0.005223
2425_c90_comp1,2425,90,soy,tail,2425_c90_comp1_img.png,2425_c90_comp1_mask.png,1473778,0.112254,0.112254
2428_c39_comp1,2428,39,garlic,tail,2428_c39_comp1_img.png,2428_c39_comp1_mask.png,7606,0.038189,0.038189
2428_c40_comp1,2428,40,ginger,tail,2428_c40_comp1_img.png,2428_c40_comp1_mask.png,22398,0.112458,0.112458
2430_c44_comp1,2430,44,hanamaki baozi,tail,2430_c44_comp1_img.png,2430_c44_comp1_mask.png,22075,0.112279,0.112279
2431_c14_comp1,2431,14,candy,extreme_tail,2431_c14_comp1_img.png,2431_c14_comp1_mask.png,182892,0.022889,0.022889
2436_c75_comp1,2436,75,pudding,extreme_tail,2436_c75_comp1_img.png,2436_c75_comp1_mask.png,12434,0.189728,0.189728
2455_c59_comp1,2455,59,olives,tail,2455_c59_comp1_img.png,2455_c59_comp1_mask.png,3601,0.020565,0.020565
2455_c59_comp2,2455,59,olives,tail,2455_c59_comp2_img.png,2455_c59_comp2_mask.png,989,0.005648,0.005648
2464_c102_comp1,2464,102,wonton dumplings,extreme_tail,2464_c102_comp1_img.png,2464_c102_comp1_mask.png,47604,0.25679,0.25679
2473_c28_comp1,2473,28,date,extreme_tail,2473_c28_comp1_img.png,2473_c28_comp1_mask.png,329976,0.046681,0.046681
2473_c28_comp2,2473,28,date,extreme_tail,2473_c28_comp2_img.png,2473_c28_comp2_mask.png,68219,0.009651,0.009651
2474_c65_comp1,2474,65,peach,tail,2474_c65_comp1_img.png,2474_c65_comp1_mask.png,15518,0.236786,0.236786
2489_c71_comp1,2489,71,pizza,tail,2489_c71_comp1_img.png,2489_c71_comp1_mask.png,35484,0.180481,0.180481
2489_c71_comp2,2489,71,pizza,tail,2489_c71_comp2_img.png,2489_c71_comp2_mask.png,2645,0.013453,0.013453
2491_c26_comp1,2491,26,crab,extreme_tail,2491_c26_comp1_img.png,2491_c26_comp1_mask.png,23298,0.167911,0.167911
2492_c71_comp1,2492,71,pizza,tail,2492_c71_comp1_img.png,2492_c71_comp1_mask.png,57709,0.293523,0.293523
2492_c71_comp2,2492,71,pizza,tail,2492_c71_comp2_img.png,2492_c71_comp2_mask.png,2605,0.01325,0.01325
2494_c59_comp1,2494,59,olives,tail,2494_c59_comp1_img.png,2494_c59_comp1_mask.png,1271,0.006465,0.006465
2494_c59_comp2,2494,59,olives,tail,2494_c59_comp2_img.png,2494_c59_comp2_mask.png,1300,0.006612,0.006612
2499_c77_comp1,2499,77,rape,tail,2499_c77_comp1_img.png,2499_c77_comp1_mask.png,20391,0.116792,0.116792
2501_c39_comp1,2501,39,garlic,tail,2501_c39_comp1_img.png,2501_c39_comp1_mask.png,4474,0.022521,0.022521
2530_c53_comp1,2530,53,mango,tail,2530_c53_comp1_img.png,2530_c53_comp1_mask.png,24334,0.123769,0.123769
2530_c70_comp1,2530,70,pineapple,tail,2530_c70_comp1_img.png,2530_c70_comp1_mask.png,18615,0.094681,0.094681
2545_c55_comp1,2545,55,milk,tail,2545_c55_comp1_img.png,2545_c55_comp1_mask.png,5324,0.042298,0.042298
2553_c54_comp1,2553,54,melon,tail,2553_c54_comp1_img.png,2553_c54_comp1_mask.png,16498,0.060042,0.060042
2553_c71_comp1,2553,71,pizza,tail,2553_c71_comp1_img.png,2553_c71_comp1_mask.png,13645,0.049659,0.049659
2553_c71_comp2,2553,71,pizza,tail,2553_c71_comp2_img.png,2553_c71_comp2_mask.png,44979,0.163693,0.163693
2555_c54_comp1,2555,54,melon,tail,2555_c54_comp1_img.png,2555_c54_comp1_mask.png,2526,0.012848,0.012848
2555_c54_comp2,2555,54,melon,tail,2555_c54_comp2_img.png,2555_c54_comp2_mask.png,13603,0.069188,0.069188
2567_c49_comp1,2567,49,kiwi,tail,2567_c49_comp1_img.png,2567_c49_comp1_mask.png,5683,0.020747,0.020747
2568_c55_comp1,2568,55,milk,tail,2568_c55_comp1_img.png,2568_c55_comp1_mask.png,23032,0.024072,0.024072
2570_c94_comp1,2570,94,tea,tail,2570_c94_comp1_img.png,2570_c94_comp1_mask.png,19056,0.069351,0.069351
2571_c53_comp1,2571,53,mango,tail,2571_c53_comp1_img.png,2571_c53_comp1_mask.png,10737,0.052427,0.052427
2579_c78_comp1,2579,78,raspberry,tail,2579_c78_comp1_img.png,2579_c78_comp1_mask.png,10165,0.058221,0.058221
2580_c71_comp1,2580,71,pizza,tail,2580_c71_comp1_img.png,2580_c71_comp1_mask.png,54292,0.269819,0.269819
2589_c4_comp1,2589,4,avocado,tail,2589_c4_comp1_img.png,2589_c4_comp1_mask.png,17255,0.087763,0.087763
2590_c31_comp1,2590,31,egg tart,extreme_tail,2590_c31_comp1_img.png,2590_c31_comp1_mask.png,18121,0.276505,0.276505
2596_c70_comp1,2596,70,pineapple,tail,2596_c70_comp1_img.png,2596_c70_comp1_mask.png,5441,0.049078,0.049078
2596_c70_comp2,2596,70,pineapple,tail,2596_c70_comp2_img.png,2596_c70_comp2_mask.png,5295,0.047761,0.047761
2596_c70_comp3,2596,70,pineapple,tail,2596_c70_comp3_img.png,2596_c70_comp3_mask.png,1055,0.009516,0.009516
2596_c70_comp4,2596,70,pineapple,tail,2596_c70_comp4_img.png,2596_c70_comp4_mask.png,8704,0.078511,0.078511
2617_c26_comp1,2617,26,crab,extreme_tail,2617_c26_comp1_img.png,2617_c26_comp1_mask.png,87445,0.226213,0.226213
2625_c29_comp1,2625,29,dried cranberries,extreme_tail,2625_c29_comp1_img.png,2625_c29_comp1_mask.png,21544,0.002696,0.002696
2625_c29_comp2,2625,29,dried cranberries,extreme_tail,2625_c29_comp2_img.png,2625_c29_comp2_mask.png,21108,0.002642,0.002642
2625_c29_comp3,2625,29,dried cranberries,extreme_tail,2625_c29_comp3_img.png,2625_c29_comp3_mask.png,33721,0.00422,0.00422
2625_c29_comp4,2625,29,dried cranberries,extreme_tail,2625_c29_comp4_img.png,2625_c29_comp4_mask.png,23312,0.002918,0.002918
2625_c29_comp5,2625,29,dried cranberries,extreme_tail,2625_c29_comp5_img.png,2625_c29_comp5_mask.png,60934,0.007626,0.007626
2625_c29_comp6,2625,29,dried cranberries,extreme_tail,2625_c29_comp6_img.png,2625_c29_comp6_mask.png,23733,0.00297,0.00297
2625_c29_comp7,2625,29,dried cranberries,extreme_tail,2625_c29_comp7_img.png,2625_c29_comp7_mask.png,60573,0.007581,0.007581
2625_c29_comp8,2625,29,dried cranberries,extreme_tail,2625_c29_comp8_img.png,2625_c29_comp8_mask.png,64261,0.008042,0.008042
2625_c29_comp9,2625,29,dried cranberries,extreme_tail,2625_c29_comp9_img.png,2625_c29_comp9_mask.png,50332,0.006299,0.006299
2631_c76_comp1,2631,76,pumpkin,tail,2631_c76_comp1_img.png,2631_c76_comp1_mask.png,10808,0.054972,0.054972
2632_c78_comp1,2632,78,raspberry,tail,2632_c78_comp1_img.png,2632_c78_comp1_mask.png,8113,0.041265,0.041265
2636_c44_comp1,2636,44,hanamaki baozi,tail,2636_c44_comp1_img.png,2636_c44_comp1_mask.png,19224,0.078299,0.078299
2638_c28_comp1,2638,28,date,extreme_tail,2638_c28_comp1_img.png,2638_c28_comp1_mask.png,11550,0.067339,0.067339
2640_c88_comp1,2640,88,snow peas,tail,2640_c88_comp1_img.png,2640_c88_comp1_mask.png,34174,0.12437,0.12437
2641_c70_comp1,2641,70,pineapple,tail,2641_c70_comp1_img.png,2641_c70_comp1_mask.png,5116,0.027911,0.027911
2647_c78_comp1,2647,78,raspberry,tail,2647_c78_comp1_img.png,2647_c78_comp1_mask.png,19323,0.098282,0.098282
2650_c22_comp1,2650,22,chocolate,tail,2650_c22_comp1_img.png,2650_c22_comp1_mask.png,3798,0.007912,0.007912
2650_c22_comp2,2650,22,chocolate,tail,2650_c22_comp2_img.png,2650_c22_comp2_mask.png,3751,0.007815,0.007815
2650_c22_comp3,2650,22,chocolate,tail,2650_c22_comp3_img.png,2650_c22_comp3_mask.png,5917,0.012327,0.012327
2650_c22_comp4,2650,22,chocolate,tail,2650_c22_comp4_img.png,2650_c22_comp4_mask.png,6655,0.013865,0.013865
2667_c2_comp1,2667,2,apricot,extreme_tail,2667_c2_comp1_img.png,2667_c2_comp1_mask.png,75709,0.031694,0.031694
2667_c2_comp2,2667,2,apricot,extreme_tail,2667_c2_comp2_img.png,2667_c2_comp2_mask.png,53838,0.022538,0.022538
2667_c2_comp3,2667,2,apricot,extreme_tail,2667_c2_comp3_img.png,2667_c2_comp3_mask.png,167894,0.070284,0.070284
2667_c2_comp4,2667,2,apricot,extreme_tail,2667_c2_comp4_img.png,2667_c2_comp4_mask.png,92389,0.038676,0.038676
2671_c49_comp1,2671,49,kiwi,tail,2671_c49_comp1_img.png,2671_c49_comp1_mask.png,5695,0.020726,0.020726
2671_c49_comp2,2671,49,kiwi,tail,2671_c49_comp2_img.png,2671_c49_comp2_mask.png,3144,0.011442,0.011442
2671_c49_comp3,2671,49,kiwi,tail,2671_c49_comp3_img.png,2671_c49_comp3_mask.png,4492,0.016348,0.016348
2682_c0_comp1,2682,0,almond,tail,2682_c0_comp1_img.png,2682_c0_comp1_mask.png,1044,0.01593,0.01593
2682_c0_comp2,2682,0,almond,tail,2682_c0_comp2_img.png,2682_c0_comp2_mask.png,1585,0.024185,0.024185
2682_c0_comp3,2682,0,almond,tail,2682_c0_comp3_img.png,2682_c0_comp3_mask.png,967,0.014755,0.014755
2686_c77_comp1,2686,77,rape,tail,2686_c77_comp1_img.png,2686_c77_comp1_mask.png,36875,0.120036,0.120036
2691_c67_comp1,2691,67,pear,tail,2691_c67_comp1_img.png,2691_c67_comp1_mask.png,56501,0.287379,0.287379
2691_c97_comp1,2691,97,walnut,tail,2691_c97_comp1_img.png,2691_c97_comp1_mask.png,33482,0.170298,0.170298
2705_c22_comp1,2705,22,chocolate,tail,2705_c22_comp1_img.png,2705_c22_comp1_mask.png,30138,0.15329,0.15329
2707_c78_comp1,2707,78,raspberry,tail,2707_c78_comp1_img.png,2707_c78_comp1_mask.png,1682,0.015027,0.015027
2707_c78_comp2,2707,78,raspberry,tail,2707_c78_comp2_img.png,2707_c78_comp2_mask.png,5623,0.050237,0.050237
2724_c4_comp1,2724,4,avocado,tail,2724_c4_comp1_img.png,2724_c4_comp1_mask.png,18184,0.092489,0.092489
2724_c7_comp1,2724,7,bean sprouts,tail,2724_c7_comp1_img.png,2724_c7_comp1_mask.png,11726,0.059642,0.059642
2724_c7_comp2,2724,7,bean sprouts,tail,2724_c7_comp2_img.png,2724_c7_comp2_mask.png,3152,0.016032,0.016032
2724_c79_comp1,2724,79,red beans,tail,2724_c79_comp1_img.png,2724_c79_comp1_mask.png,17057,0.086756,0.086756
2737_c79_comp1,2737,79,red beans,tail,2737_c79_comp1_img.png,2737_c79_comp1_mask.png,23015,0.106268,0.106268
2745_c55_comp1,2745,55,milk,tail,2745_c55_comp1_img.png,2745_c55_comp1_mask.png,7119,0.064072,0.064072
2755_c76_comp1,2755,76,pumpkin,tail,2755_c76_comp1_img.png,2755_c76_comp1_mask.png,26692,0.126536,0.126536
2756_c0_comp1,2756,0,almond,tail,2756_c0_comp1_img.png,2756_c0_comp1_mask.png,1898,0.009654,0.009654
2756_c0_comp2,2756,0,almond,tail,2756_c0_comp2_img.png,2756_c0_comp2_mask.png,687,0.003494,0.003494
2756_c0_comp3,2756,0,almond,tail,2756_c0_comp3_img.png,2756_c0_comp3_mask.png,381,0.001938,0.001938
2756_c0_comp4,2756,0,almond,tail,2756_c0_comp4_img.png,2756_c0_comp4_mask.png,2077,0.010564,0.010564
2756_c0_comp5,2756,0,almond,tail,2756_c0_comp5_img.png,2756_c0_comp5_mask.png,1053,0.005356,0.005356
2756_c0_comp6,2756,0,almond,tail,2756_c0_comp6_img.png,2756_c0_comp6_mask.png,1389,0.007065,0.007065
2762_c22_comp1,2762,22,chocolate,tail,2762_c22_comp1_img.png,2762_c22_comp1_mask.png,507218,0.031956,0.031956
2762_c22_comp2,2762,22,chocolate,tail,2762_c22_comp2_img.png,2762_c22_comp2_mask.png,46918,0.002956,0.002956
2769_c54_comp1,2769,54,melon,tail,2769_c54_comp1_img.png,2769_c54_comp1_mask.png,34672,0.176351,0.176351
