aug_id,base_stem,base_image_path,base_mask_path,aug_type,source_patch_id,source_class_id,target_x,target_y,output_image_path,output_mask_path
3245_rare_crop_02,3245,00003245.jpg,00003245.png,rare_crop,,,,,3245_rare_crop_02.png,3245_rare_crop_02.png
3249_light_color_00,3249,00003249.jpg,00003249.png,light_color,,,,,3249_light_color_00.png,3249_light_color_00.png
3252_light_color_00,3252,00003252.jpg,00003252.png,light_color,,,,,3252_light_color_00.png,3252_light_color_00.png
3253_light_color_00,3253,00003253.jpg,00003253.png,light_color,,,,,3253_light_color_00.png,3253_light_color_00.png
3254_hard_crop_00,3254,00003254.jpg,00003254.png,hard_crop,,,,,3254_hard_crop_00.png,3254_hard_crop_00.png
3254_hard_crop_01,3254,00003254.jpg,00003254.png,hard_crop,,,,,3254_hard_crop_01.png,3254_hard_crop_01.png
3255_hard_crop_00,3255,00003255.jpg,00003255.png,hard_crop,,,,,3255_hard_crop_00.png,3255_hard_crop_00.png
3255_hard_crop_01,3255,00003255.jpg,00003255.png,hard_crop,,,,,3255_hard_crop_01.png,3255_hard_crop_01.png
3256_hard_crop_00,3256,00003256.jpg,00003256.png,hard_crop,,,,,3256_hard_crop_00.png,3256_hard_crop_00.png
3256_hard_crop_01,3256,00003256.jpg,00003256.png,hard_crop,,,,,3256_hard_crop_01.png,3256_hard_crop_01.png
3257_hard_crop_00,3257,00003257.jpg,00003257.png,hard_crop,,,,,3257_hard_crop_00.png,3257_hard_crop_00.png
3257_hard_crop_01,3257,00003257.jpg,00003257.png,hard_crop,,,,,3257_hard_crop_01.png,3257_hard_crop_01.png
3260_light_color_00,3260,00003260.jpg,00003260.png,light_color,,,,,3260_light_color_00.png,3260_light_color_00.png
3261_hard_crop_00,3261,00003261.jpg,00003261.png,hard_crop,,,,,3261_hard_crop_00.png,3261_hard_crop_00.png
3261_hard_crop_01,3261,00003261.jpg,00003261.png,hard_crop,,,,,3261_hard_crop_01.png,3261_hard_crop_01.png
3262_light_color_00,3262,00003262.jpg,00003262.png,light_color,,,,,3262_light_color_00.png,3262_light_color_00.png
3264_light_color_00,3264,00003264.jpg,00003264.png,light_color,,,,,3264_light_color_00.png,3264_light_color_00.png
3272_light_color_00,3272,00003272.jpg,00003272.png,light_color,,,,,3272_light_color_00.png,3272_light_color_00.png
3273_light_color_00,3273,00003273.jpg,00003273.png,light_color,,,,,3273_light_color_00.png,3273_light_color_00.png
3275_rare_crop_00,3275,00003275.jpg,00003275.png,rare_crop,,,,,3275_rare_crop_00.png,3275_rare_crop_00.png
3275_rare_crop_01,3275,00003275.jpg,00003275.png,rare_crop,,,,,3275_rare_crop_01.png,3275_rare_crop_01.png
3275_rare_crop_02,3275,00003275.jpg,00003275.png,rare_crop,,,,,3275_rare_crop_02.png,3275_rare_crop_02.png
3277_light_color_00,3277,00003277.jpg,00003277.png,light_color,,,,,3277_light_color_00.png,3277_light_color_00.png
3278_hard_crop_00,3278,00003278.jpg,00003278.png,hard_crop,,,,,3278_hard_crop_00.png,3278_hard_crop_00.png
3278_hard_crop_01,3278,00003278.jpg,00003278.png,hard_crop,,,,,3278_hard_crop_01.png,3278_hard_crop_01.png
3279_light_color_00,3279,00003279.jpg,00003279.png,light_color,,,,,3279_light_color_00.png,3279_light_color_00.png
3280_light_color_00,3280,00003280.jpg,00003280.png,light_color,,,,,3280_light_color_00.png,3280_light_color_00.png
3281_hard_crop_00,3281,00003281.jpg,00003281.png,hard_crop,,,,,3281_hard_crop_00.png,3281_hard_crop_00.png
3281_hard_crop_01,3281,00003281.jpg,00003281.png,hard_crop,,,,,3281_hard_crop_01.png,3281_hard_crop_01.png
3282_hard_crop_00,3282,00003282.jpg,00003282.png,hard_crop,,,,,3282_hard_crop_00.png,3282_hard_crop_00.png
3282_hard_crop_01,3282,00003282.jpg,00003282.png,hard_crop,,,,,3282_hard_crop_01.png,3282_hard_crop_01.png
3283_rare_crop_00,3283,00003283.jpg,00003283.png,rare_crop,,,,,3283_rare_crop_00.png,3283_rare_crop_00.png
3283_rare_crop_01,3283,00003283.jpg,00003283.png,rare_crop,,,,,3283_rare_crop_01.png,3283_rare_crop_01.png
3283_rare_crop_02,3283,00003283.jpg,00003283.png,rare_crop,,,,,3283_rare_crop_02.png,3283_rare_crop_02.png
3284_rare_crop_00,3284,00003284.jpg,00003284.png,rare_crop,,,,,3284_rare_crop_00.png,3284_rare_crop_00.png
3284_rare_crop_01,3284,00003284.jpg,00003284.png,rare_crop,,,,,3284_rare_crop_01.png,3284_rare_crop_01.png
3284_rare_crop_02,3284,00003284.jpg,00003284.png,rare_crop,,,,,3284_rare_crop_02.png,3284_rare_crop_02.png
3285_rare_crop_00,3285,00003285.jpg,00003285.png,rare_crop,,,,,3285_rare_crop_00.png,3285_rare_crop_00.png
3285_rare_crop_01,3285,00003285.jpg,00003285.png,rare_crop,,,,,3285_rare_crop_01.png,3285_rare_crop_01.png
3285_rare_crop_02,3285,00003285.jpg,00003285.png,rare_crop,,,,,3285_rare_crop_02.png,3285_rare_crop_02.png
3286_light_color_00,3286,00003286.jpg,00003286.png,light_color,,,,,3286_light_color_00.png,3286_light_color_00.png
3288_light_color_00,3288,00003288.jpg,00003288.png,light_color,,,,,3288_light_color_00.png,3288_light_color_00.png
3289_light_color_00,3289,00003289.jpg,00003289.png,light_color,,,,,3289_light_color_00.png,3289_light_color_00.png
3290_light_color_00,3290,00003290.jpg,00003290.png,light_color,,,,,3290_light_color_00.png,3290_light_color_00.png
3291_light_color_00,3291,00003291.jpg,00003291.png,light_color,,,,,3291_light_color_00.png,3291_light_color_00.png
3292_hard_crop_00,3292,00003292.jpg,00003292.png,hard_crop,,,,,3292_hard_crop_00.png,3292_hard_crop_00.png
3292_hard_crop_01,3292,00003292.jpg,00003292.png,hard_crop,,,,,3292_hard_crop_01.png,3292_hard_crop_01.png
3295_hard_crop_00,3295,00003295.jpg,00003295.png,hard_crop,,,,,3295_hard_crop_00.png,3295_hard_crop_00.png
3295_hard_crop_01,3295,00003295.jpg,00003295.png,hard_crop,,,,,3295_hard_crop_01.png,3295_hard_crop_01.png
3296_light_color_00,3296,00003296.jpg,00003296.png,light_color,,,,,3296_light_color_00.png,3296_light_color_00.png
3297_hard_crop_00,3297,00003297.jpg,00003297.png,hard_crop,,,,,3297_hard_crop_00.png,3297_hard_crop_00.png
3297_hard_crop_01,3297,00003297.jpg,00003297.png,hard_crop,,,,,3297_hard_crop_01.png,3297_hard_crop_01.png
3299_light_color_00,3299,00003299.jpg,00003299.png,light_color,,,,,3299_light_color_00.png,3299_light_color_00.png
3301_light_color_00,3301,00003301.jpg,00003301.png,light_color,,,,,3301_light_color_00.png,3301_light_color_00.png
3302_rare_crop_00,3302,00003302.jpg,00003302.png,rare_crop,,,,,3302_rare_crop_00.png,3302_rare_crop_00.png
3302_rare_crop_01,3302,00003302.jpg,00003302.png,rare_crop,,,,,3302_rare_crop_01.png,3302_rare_crop_01.png
3302_rare_crop_02,3302,00003302.jpg,00003302.png,rare_crop,,,,,3302_rare_crop_02.png,3302_rare_crop_02.png
3303_light_color_00,3303,00003303.jpg,00003303.png,light_color,,,,,3303_light_color_00.png,3303_light_color_00.png
3304_light_color_00,3304,00003304.jpg,00003304.png,light_color,,,,,3304_light_color_00.png,3304_light_color_00.png
3305_hard_crop_00,3305,00003305.jpg,00003305.png,hard_crop,,,,,3305_hard_crop_00.png,3305_hard_crop_00.png
3305_hard_crop_01,3305,00003305.jpg,00003305.png,hard_crop,,,,,3305_hard_crop_01.png,3305_hard_crop_01.png
3306_light_color_00,3306,00003306.jpg,00003306.png,light_color,,,,,3306_light_color_00.png,3306_light_color_00.png
3307_hard_crop_00,3307,00003307.jpg,00003307.png,hard_crop,,,,,3307_hard_crop_00.png,3307_hard_crop_00.png
3307_hard_crop_01,3307,00003307.jpg,00003307.png,hard_crop,,,,,3307_hard_crop_01.png,3307_hard_crop_01.png
3309_light_color_00,3309,00003309.jpg,00003309.png,light_color,,,,,3309_light_color_00.png,3309_light_color_00.png
3311_light_color_00,3311,00003311.jpg,00003311.png,light_color,,,,,3311_light_color_00.png,3311_light_color_00.png
3312_hard_crop_00,3312,00003312.jpg,00003312.png,hard_crop,,,,,3312_hard_crop_00.png,3312_hard_crop_00.png
3312_hard_crop_01,3312,00003312.jpg,00003312.png,hard_crop,,,,,3312_hard_crop_01.png,3312_hard_crop_01.png
3317_rare_crop_00,3317,00003317.jpg,00003317.png,rare_crop,,,,,3317_rare_crop_00.png,3317_rare_crop_00.png
3317_rare_crop_01,3317,00003317.jpg,00003317.png,rare_crop,,,,,3317_rare_crop_01.png,3317_rare_crop_01.png
3317_rare_crop_02,3317,00003317.jpg,00003317.png,rare_crop,,,,,3317_rare_crop_02.png,3317_rare_crop_02.png
3318_light_color_00,3318,00003318.jpg,00003318.png,light_color,,,,,3318_light_color_00.png,3318_light_color_00.png
3319_rare_crop_00,3319,00003319.jpg,00003319.png,rare_crop,,,,,3319_rare_crop_00.png,3319_rare_crop_00.png
3319_rare_crop_01,3319,00003319.jpg,00003319.png,rare_crop,,,,,3319_rare_crop_01.png,3319_rare_crop_01.png
3319_rare_crop_02,3319,00003319.jpg,00003319.png,rare_crop,,,,,3319_rare_crop_02.png,3319_rare_crop_02.png
3322_light_color_00,3322,00003322.jpg,00003322.png,light_color,,,,,3322_light_color_00.png,3322_light_color_00.png
3323_light_color_00,3323,00003323.jpg,00003323.png,light_color,,,,,3323_light_color_00.png,3323_light_color_00.png
3324_light_color_00,3324,00003324.jpg,00003324.png,light_color,,,,,3324_light_color_00.png,3324_light_color_00.png
3326_light_color_00,3326,00003326.jpg,00003326.png,light_color,,,,,3326_light_color_00.png,3326_light_color_00.png
3328_light_color_00,3328,00003328.jpg,00003328.png,light_color,,,,,3328_light_color_00.png,3328_light_color_00.png
3329_hard_crop_00,3329,00003329.jpg,00003329.png,hard_crop,,,,,3329_hard_crop_00.png,3329_hard_crop_00.png
3329_hard_crop_01,3329,00003329.jpg,00003329.png,hard_crop,,,,,3329_hard_crop_01.png,3329_hard_crop_01.png
3330_light_color_00,3330,00003330.jpg,00003330.png,light_color,,,,,3330_light_color_00.png,3330_light_color_00.png
3331_rare_crop_00,3331,00003331.jpg,00003331.png,rare_crop,,,,,3331_rare_crop_00.png,3331_rare_crop_00.png
3331_rare_crop_01,3331,00003331.jpg,00003331.png,rare_crop,,,,,3331_rare_crop_01.png,3331_rare_crop_01.png
3331_rare_crop_02,3331,00003331.jpg,00003331.png,rare_crop,,,,,3331_rare_crop_02.png,3331_rare_crop_02.png
3332_light_color_00,3332,00003332.jpg,00003332.png,light_color,,,,,3332_light_color_00.png,3332_light_color_00.png
3333_hard_crop_00,3333,00003333.jpg,00003333.png,hard_crop,,,,,3333_hard_crop_00.png,3333_hard_crop_00.png
3333_hard_crop_01,3333,00003333.jpg,00003333.png,hard_crop,,,,,3333_hard_crop_01.png,3333_hard_crop_01.png
3335_rare_crop_00,3335,00003335.jpg,00003335.png,rare_crop,,,,,3335_rare_crop_00.png,3335_rare_crop_00.png
3335_rare_crop_01,3335,00003335.jpg,00003335.png,rare_crop,,,,,3335_rare_crop_01.png,3335_rare_crop_01.png
3335_rare_crop_02,3335,00003335.jpg,00003335.png,rare_crop,,,,,3335_rare_crop_02.png,3335_rare_crop_02.png
3336_light_color_00,3336,00003336.jpg,00003336.png,light_color,,,,,3336_light_color_00.png,3336_light_color_00.png
3339_light_color_00,3339,00003339.jpg,00003339.png,light_color,,,,,3339_light_color_00.png,3339_light_color_00.png
3340_hard_crop_00,3340,00003340.jpg,00003340.png,hard_crop,,,,,3340_hard_crop_00.png,3340_hard_crop_00.png
3340_hard_crop_01,3340,00003340.jpg,00003340.png,hard_crop,,,,,3340_hard_crop_01.png,3340_hard_crop_01.png
3343_rare_crop_00,3343,00003343.jpg,00003343.png,rare_crop,,,,,3343_rare_crop_00.png,3343_rare_crop_00.png
3343_rare_crop_01,3343,00003343.jpg,00003343.png,rare_crop,,,,,3343_rare_crop_01.png,3343_rare_crop_01.png
3343_rare_crop_02,3343,00003343.jpg,00003343.png,rare_crop,,,,,3343_rare_crop_02.png,3343_rare_crop_02.png
3344_light_color_00,3344,00003344.jpg,00003344.png,light_color,,,,,3344_light_color_00.png,3344_light_color_00.png
3345_hard_crop_00,3345,00003345.jpg,00003345.png,hard_crop,,,,,3345_hard_crop_00.png,3345_hard_crop_00.png
3345_hard_crop_01,3345,00003345.jpg,00003345.png,hard_crop,,,,,3345_hard_crop_01.png,3345_hard_crop_01.png
3347_light_color_00,3347,00003347.jpg,00003347.png,light_color,,,,,3347_light_color_00.png,3347_light_color_00.png
3348_light_color_00,3348,00003348.jpg,00003348.png,light_color,,,,,3348_light_color_00.png,3348_light_color_00.png
3349_hard_crop_00,3349,00003349.jpg,00003349.png,hard_crop,,,,,3349_hard_crop_00.png,3349_hard_crop_00.png
3349_hard_crop_01,3349,00003349.jpg,00003349.png,hard_crop,,,,,3349_hard_crop_01.png,3349_hard_crop_01.png
3350_light_color_00,3350,00003350.jpg,00003350.png,light_color,,,,,3350_light_color_00.png,3350_light_color_00.png
3351_rare_crop_00,3351,00003351.jpg,00003351.png,rare_crop,,,,,3351_rare_crop_00.png,3351_rare_crop_00.png
3351_rare_crop_01,3351,00003351.jpg,00003351.png,rare_crop,,,,,3351_rare_crop_01.png,3351_rare_crop_01.png
3351_rare_crop_02,3351,00003351.jpg,00003351.png,rare_crop,,,,,3351_rare_crop_02.png,3351_rare_crop_02.png
3352_light_color_00,3352,00003352.jpg,00003352.png,light_color,,,,,3352_light_color_00.png,3352_light_color_00.png
3353_hard_crop_00,3353,00003353.jpg,00003353.png,hard_crop,,,,,3353_hard_crop_00.png,3353_hard_crop_00.png
3353_hard_crop_01,3353,00003353.jpg,00003353.png,hard_crop,,,,,3353_hard_crop_01.png,3353_hard_crop_01.png
3354_hard_crop_00,3354,00003354.jpg,00003354.png,hard_crop,,,,,3354_hard_crop_00.png,3354_hard_crop_00.png
3354_hard_crop_01,3354,00003354.jpg,00003354.png,hard_crop,,,,,3354_hard_crop_01.png,3354_hard_crop_01.png
3355_rare_crop_00,3355,00003355.jpg,00003355.png,rare_crop,,,,,3355_rare_crop_00.png,3355_rare_crop_00.png
3355_rare_crop_01,3355,00003355.jpg,00003355.png,rare_crop,,,,,3355_rare_crop_01.png,3355_rare_crop_01.png
3355_rare_crop_02,3355,00003355.jpg,00003355.png,rare_crop,,,,,3355_rare_crop_02.png,3355_rare_crop_02.png
3356_hard_crop_00,3356,00003356.jpg,00003356.png,hard_crop,,,,,3356_hard_crop_00.png,3356_hard_crop_00.png
3356_hard_crop_01,3356,00003356.jpg,00003356.png,hard_crop,,,,,3356_hard_crop_01.png,3356_hard_crop_01.png
3357_light_color_00,3357,00003357.jpg,00003357.png,light_color,,,,,3357_light_color_00.png,3357_light_color_00.png
3359_copy_paste_00,3359,00003359.jpg,00003359.png,copy_paste,,,,,3359_copy_paste_00.png,3359_copy_paste_00.png
3359_copy_paste_01,3359,00003359.jpg,00003359.png,copy_paste,,,,,3359_copy_paste_01.png,3359_copy_paste_01.png
3359_rare_crop_02,3359,00003359.jpg,00003359.png,rare_crop,,,,,3359_rare_crop_02.png,3359_rare_crop_02.png
3359_rare_crop_03,3359,00003359.jpg,00003359.png,rare_crop,,,,,3359_rare_crop_03.png,3359_rare_crop_03.png
3359_rare_crop_04,3359,00003359.jpg,00003359.png,rare_crop,,,,,3359_rare_crop_04.png,3359_rare_crop_04.png
3359_rare_crop_05,3359,00003359.jpg,00003359.png,rare_crop,,,,,3359_rare_crop_05.png,3359_rare_crop_05.png
3360_hard_crop_00,3360,00003360.jpg,00003360.png,hard_crop,,,,,3360_hard_crop_00.png,3360_hard_crop_00.png
3360_hard_crop_01,3360,00003360.jpg,00003360.png,hard_crop,,,,,3360_hard_crop_01.png,3360_hard_crop_01.png
3361_hard_crop_00,3361,00003361.jpg,00003361.png,hard_crop,,,,,3361_hard_crop_00.png,3361_hard_crop_00.png
3361_hard_crop_01,3361,00003361.jpg,00003361.png,hard_crop,,,,,3361_hard_crop_01.png,3361_hard_crop_01.png
3362_light_color_00,3362,00003362.jpg,00003362.png,light_color,,,,,3362_light_color_00.png,3362_light_color_00.png
3364_light_color_00,3364,00003364.jpg,00003364.png,light_color,,,,,3364_light_color_00.png,3364_light_color_00.png
3365_rare_crop_00,3365,00003365.jpg,00003365.png,rare_crop,,,,,3365_rare_crop_00.png,3365_rare_crop_00.png
3365_rare_crop_01,3365,00003365.jpg,00003365.png,rare_crop,,,,,3365_rare_crop_01.png,3365_rare_crop_01.png
3365_rare_crop_02,3365,00003365.jpg,00003365.png,rare_crop,,,,,3365_rare_crop_02.png,3365_rare_crop_02.png
3366_rare_crop_00,3366,00003366.jpg,00003366.png,rare_crop,,,,,3366_rare_crop_00.png,3366_rare_crop_00.png
3366_rare_crop_01,3366,00003366.jpg,00003366.png,rare_crop,,,,,3366_rare_crop_01.png,3366_rare_crop_01.png
3366_rare_crop_02,3366,00003366.jpg,00003366.png,rare_crop,,,,,3366_rare_crop_02.png,3366_rare_crop_02.png
3369_copy_paste_00,3369,00003369.jpg,00003369.png,copy_paste,,,,,3369_copy_paste_00.png,3369_copy_paste_00.png
3369_copy_paste_01,3369,00003369.jpg,00003369.png,copy_paste,,,,,3369_copy_paste_01.png,3369_copy_paste_01.png
3369_rare_crop_02,3369,00003369.jpg,00003369.png,rare_crop,,,,,3369_rare_crop_02.png,3369_rare_crop_02.png
3369_copy_paste_03,3369,00003369.jpg,00003369.png,copy_paste,,,,,3369_copy_paste_03.png,3369_copy_paste_03.png
3369_hard_crop_04,3369,00003369.jpg,00003369.png,hard_crop,,,,,3369_hard_crop_04.png,3369_hard_crop_04.png
3369_hard_crop_05,3369,00003369.jpg,00003369.png,hard_crop,,,,,3369_hard_crop_05.png,3369_hard_crop_05.png
3370_rare_crop_00,3370,00003370.jpg,00003370.png,rare_crop,,,,,3370_rare_crop_00.png,3370_rare_crop_00.png
3370_rare_crop_01,3370,00003370.jpg,00003370.png,rare_crop,,,,,3370_rare_crop_01.png,3370_rare_crop_01.png
3370_rare_crop_02,3370,00003370.jpg,00003370.png,rare_crop,,,,,3370_rare_crop_02.png,3370_rare_crop_02.png
3372_hard_crop_00,3372,00003372.jpg,00003372.png,hard_crop,,,,,3372_hard_crop_00.png,3372_hard_crop_00.png
3372_hard_crop_01,3372,00003372.jpg,00003372.png,hard_crop,,,,,3372_hard_crop_01.png,3372_hard_crop_01.png
3374_light_color_00,3374,00003374.jpg,00003374.png,light_color,,,,,3374_light_color_00.png,3374_light_color_00.png
3375_rare_crop_00,3375,00003375.jpg,00003375.png,rare_crop,,,,,3375_rare_crop_00.png,3375_rare_crop_00.png
3375_rare_crop_01,3375,00003375.jpg,00003375.png,rare_crop,,,,,3375_rare_crop_01.png,3375_rare_crop_01.png
3375_rare_crop_02,3375,00003375.jpg,00003375.png,rare_crop,,,,,3375_rare_crop_02.png,3375_rare_crop_02.png
3376_hard_crop_00,3376,00003376.jpg,00003376.png,hard_crop,,,,,3376_hard_crop_00.png,3376_hard_crop_00.png
3376_hard_crop_01,3376,00003376.jpg,00003376.png,hard_crop,,,,,3376_hard_crop_01.png,3376_hard_crop_01.png
3377_light_color_00,3377,00003377.jpg,00003377.png,light_color,,,,,3377_light_color_00.png,3377_light_color_00.png
3378_light_color_00,3378,00003378.jpg,00003378.png,light_color,,,,,3378_light_color_00.png,3378_light_color_00.png
3380_rare_crop_00,3380,00003380.jpg,00003380.png,rare_crop,,,,,3380_rare_crop_00.png,3380_rare_crop_00.png
3380_rare_crop_01,3380,00003380.jpg,00003380.png,rare_crop,,,,,3380_rare_crop_01.png,3380_rare_crop_01.png
3380_rare_crop_02,3380,00003380.jpg,00003380.png,rare_crop,,,,,3380_rare_crop_02.png,3380_rare_crop_02.png
3381_light_color_00,3381,00003381.jpg,00003381.png,light_color,,,,,3381_light_color_00.png,3381_light_color_00.png
3382_rare_crop_00,3382,00003382.jpg,00003382.png,rare_crop,,,,,3382_rare_crop_00.png,3382_rare_crop_00.png
3382_rare_crop_01,3382,00003382.jpg,00003382.png,rare_crop,,,,,3382_rare_crop_01.png,3382_rare_crop_01.png
3382_rare_crop_02,3382,00003382.jpg,00003382.png,rare_crop,,,,,3382_rare_crop_02.png,3382_rare_crop_02.png
3383_light_color_00,3383,00003383.jpg,00003383.png,light_color,,,,,3383_light_color_00.png,3383_light_color_00.png
3387_hard_crop_00,3387,00003387.jpg,00003387.png,hard_crop,,,,,3387_hard_crop_00.png,3387_hard_crop_00.png
3387_hard_crop_01,3387,00003387.jpg,00003387.png,hard_crop,,,,,3387_hard_crop_01.png,3387_hard_crop_01.png
3392_hard_crop_00,3392,00003392.jpg,00003392.png,hard_crop,,,,,3392_hard_crop_00.png,3392_hard_crop_00.png
3392_hard_crop_01,3392,00003392.jpg,00003392.png,hard_crop,,,,,3392_hard_crop_01.png,3392_hard_crop_01.png
3395_light_color_00,3395,00003395.jpg,00003395.png,light_color,,,,,3395_light_color_00.png,3395_light_color_00.png
3397_hard_crop_00,3397,00003397.jpg,00003397.png,hard_crop,,,,,3397_hard_crop_00.png,3397_hard_crop_00.png
3397_hard_crop_01,3397,00003397.jpg,00003397.png,hard_crop,,,,,3397_hard_crop_01.png,3397_hard_crop_01.png
3399_hard_crop_00,3399,00003399.jpg,00003399.png,hard_crop,,,,,3399_hard_crop_00.png,3399_hard_crop_00.png
3399_hard_crop_01,3399,00003399.jpg,00003399.png,hard_crop,,,,,3399_hard_crop_01.png,3399_hard_crop_01.png
3400_light_color_00,3400,00003400.jpg,00003400.png,light_color,,,,,3400_light_color_00.png,3400_light_color_00.png
3401_hard_crop_00,3401,00003401.jpg,00003401.png,hard_crop,,,,,3401_hard_crop_00.png,3401_hard_crop_00.png
3401_hard_crop_01,3401,00003401.jpg,00003401.png,hard_crop,,,,,3401_hard_crop_01.png,3401_hard_crop_01.png
3408_light_color_00,3408,00003408.jpg,00003408.png,light_color,,,,,3408_light_color_00.png,3408_light_color_00.png
3409_light_color_00,3409,00003409.jpg,00003409.png,light_color,,,,,3409_light_color_00.png,3409_light_color_00.png
3410_rare_crop_00,3410,00003410.jpg,00003410.png,rare_crop,,,,,3410_rare_crop_00.png,3410_rare_crop_00.png
3410_rare_crop_01,3410,00003410.jpg,00003410.png,rare_crop,,,,,3410_rare_crop_01.png,3410_rare_crop_01.png
3410_rare_crop_02,3410,00003410.jpg,00003410.png,rare_crop,,,,,3410_rare_crop_02.png,3410_rare_crop_02.png
3411_light_color_00,3411,00003411.jpg,00003411.png,light_color,,,,,3411_light_color_00.png,3411_light_color_00.png
3412_rare_crop_00,3412,00003412.jpg,00003412.png,rare_crop,,,,,3412_rare_crop_00.png,3412_rare_crop_00.png
3412_rare_crop_01,3412,00003412.jpg,00003412.png,rare_crop,,,,,3412_rare_crop_01.png,3412_rare_crop_01.png
3412_rare_crop_02,3412,00003412.jpg,00003412.png,rare_crop,,,,,3412_rare_crop_02.png,3412_rare_crop_02.png
3413_rare_crop_00,3413,00003413.jpg,00003413.png,rare_crop,,,,,3413_rare_crop_00.png,3413_rare_crop_00.png
3413_rare_crop_01,3413,00003413.jpg,00003413.png,rare_crop,,,,,3413_rare_crop_01.png,3413_rare_crop_01.png
3413_rare_crop_02,3413,00003413.jpg,00003413.png,rare_crop,,,,,3413_rare_crop_02.png,3413_rare_crop_02.png
3414_light_color_00,3414,00003414.jpg,00003414.png,light_color,,,,,3414_light_color_00.png,3414_light_color_00.png
3415_hard_crop_00,3415,00003415.jpg,00003415.png,hard_crop,,,,,3415_hard_crop_00.png,3415_hard_crop_00.png
3415_hard_crop_01,3415,00003415.jpg,00003415.png,hard_crop,,,,,3415_hard_crop_01.png,3415_hard_crop_01.png
3418_light_color_00,3418,00003418.jpg,00003418.png,light_color,,,,,3418_light_color_00.png,3418_light_color_00.png
3419_light_color_00,3419,00003419.jpg,00003419.png,light_color,,,,,3419_light_color_00.png,3419_light_color_00.png
3422_light_color_00,3422,00003422.jpg,00003422.png,light_color,,,,,3422_light_color_00.png,3422_light_color_00.png
3423_hard_crop_00,3423,00003423.jpg,00003423.png,hard_crop,,,,,3423_hard_crop_00.png,3423_hard_crop_00.png
3423_hard_crop_01,3423,00003423.jpg,00003423.png,hard_crop,,,,,3423_hard_crop_01.png,3423_hard_crop_01.png
3425_light_color_00,3425,00003425.jpg,00003425.png,light_color,,,,,3425_light_color_00.png,3425_light_color_00.png
3426_rare_crop_00,3426,00003426.jpg,00003426.png,rare_crop,,,,,3426_rare_crop_00.png,3426_rare_crop_00.png
3426_rare_crop_01,3426,00003426.jpg,00003426.png,rare_crop,,,,,3426_rare_crop_01.png,3426_rare_crop_01.png
3426_rare_crop_02,3426,00003426.jpg,00003426.png,rare_crop,,,,,3426_rare_crop_02.png,3426_rare_crop_02.png
3427_light_color_00,3427,00003427.jpg,00003427.png,light_color,,,,,3427_light_color_00.png,3427_light_color_00.png
3429_rare_crop_00,3429,00003429.jpg,00003429.png,rare_crop,,,,,3429_rare_crop_00.png,3429_rare_crop_00.png
3429_rare_crop_01,3429,00003429.jpg,00003429.png,rare_crop,,,,,3429_rare_crop_01.png,3429_rare_crop_01.png
3429_rare_crop_02,3429,00003429.jpg,00003429.png,rare_crop,,,,,3429_rare_crop_02.png,3429_rare_crop_02.png
3430_hard_crop_00,3430,00003430.jpg,00003430.png,hard_crop,,,,,3430_hard_crop_00.png,3430_hard_crop_00.png
3430_hard_crop_01,3430,00003430.jpg,00003430.png,hard_crop,,,,,3430_hard_crop_01.png,3430_hard_crop_01.png
3433_light_color_00,3433,00003433.jpg,00003433.png,light_color,,,,,3433_light_color_00.png,3433_light_color_00.png
3435_light_color_00,3435,00003435.jpg,00003435.png,light_color,,,,,3435_light_color_00.png,3435_light_color_00.png
3436_rare_crop_00,3436,00003436.jpg,00003436.png,rare_crop,,,,,3436_rare_crop_00.png,3436_rare_crop_00.png
3436_rare_crop_01,3436,00003436.jpg,00003436.png,rare_crop,,,,,3436_rare_crop_01.png,3436_rare_crop_01.png
3436_rare_crop_02,3436,00003436.jpg,00003436.png,rare_crop,,,,,3436_rare_crop_02.png,3436_rare_crop_02.png
3437_hard_crop_00,3437,00003437.jpg,00003437.png,hard_crop,,,,,3437_hard_crop_00.png,3437_hard_crop_00.png
3437_rare_crop_01,3437,00003437.jpg,00003437.png,rare_crop,,,,,3437_rare_crop_01.png,3437_rare_crop_01.png
3437_copy_paste_02,3437,00003437.jpg,00003437.png,copy_paste,,,,,3437_copy_paste_02.png,3437_copy_paste_02.png
3437_rare_crop_03,3437,00003437.jpg,00003437.png,rare_crop,,,,,3437_rare_crop_03.png,3437_rare_crop_03.png
3437_rare_crop_04,3437,00003437.jpg,00003437.png,rare_crop,,,,,3437_rare_crop_04.png,3437_rare_crop_04.png
3437_rare_crop_05,3437,00003437.jpg,00003437.png,rare_crop,,,,,3437_rare_crop_05.png,3437_rare_crop_05.png
3438_light_color_00,3438,00003438.jpg,00003438.png,light_color,,,,,3438_light_color_00.png,3438_light_color_00.png
3439_light_color_00,3439,00003439.jpg,00003439.png,light_color,,,,,3439_light_color_00.png,3439_light_color_00.png
3440_light_color_00,3440,00003440.jpg,00003440.png,light_color,,,,,3440_light_color_00.png,3440_light_color_00.png
3441_light_color_00,3441,00003441.jpg,00003441.png,light_color,,,,,3441_light_color_00.png,3441_light_color_00.png
3442_light_color_00,3442,00003442.jpg,00003442.png,light_color,,,,,3442_light_color_00.png,3442_light_color_00.png
3443_hard_crop_00,3443,00003443.jpg,00003443.png,hard_crop,,,,,3443_hard_crop_00.png,3443_hard_crop_00.png
