sample_id,image_path,mask_path,source_type,base_stem,sampling_weight
2281_rare_crop_00,2281_rare_crop_00.png,2281_rare_crop_00.png,rare_crop,2281,2.0
2281_rare_crop_01,2281_rare_crop_01.png,2281_rare_crop_01.png,rare_crop,2281,2.0
2281_rare_crop_02,2281_rare_crop_02.png,2281_rare_crop_02.png,rare_crop,2281,2.0
2281_copy_paste_03,2281_copy_paste_03.png,2281_copy_paste_03.png,copy_paste,2281,2.0
2281_rare_crop_04,2281_rare_crop_04.png,2281_rare_crop_04.png,rare_crop,2281,2.0
2282_rare_crop_00,2282_rare_crop_00.png,2282_rare_crop_00.png,rare_crop,2282,2.0
2282_rare_crop_01,2282_rare_crop_01.png,2282_rare_crop_01.png,rare_crop,2282,2.0
2282_rare_crop_02,2282_rare_crop_02.png,2282_rare_crop_02.png,rare_crop,2282,2.0
2283_light_color_00,2283_light_color_00.png,2283_light_color_00.png,light_color,2283,2.0
2287_hard_crop_00,2287_hard_crop_00.png,2287_hard_crop_00.png,hard_crop,2287,2.0
2287_hard_crop_01,2287_hard_crop_01.png,2287_hard_crop_01.png,hard_crop,2287,2.0
2288_light_color_00,2288_light_color_00.png,2288_light_color_00.png,light_color,2288,2.0
2290_rare_crop_00,2290_rare_crop_00.png,2290_rare_crop_00.png,rare_crop,2290,2.0
2290_rare_crop_01,2290_rare_crop_01.png,2290_rare_crop_01.png,rare_crop,2290,2.0
2290_rare_crop_02,2290_rare_crop_02.png,2290_rare_crop_02.png,rare_crop,2290,2.0
2292_rare_crop_00,2292_rare_crop_00.png,2292_rare_crop_00.png,rare_crop,2292,2.0
2292_rare_crop_01,2292_rare_crop_01.png,2292_rare_crop_01.png,rare_crop,2292,2.0
2292_rare_crop_02,2292_rare_crop_02.png,2292_rare_crop_02.png,rare_crop,2292,2.0
2293_rare_crop_00,2293_rare_crop_00.png,2293_rare_crop_00.png,rare_crop,2293,2.0
2293_rare_crop_01,2293_rare_crop_01.png,2293_rare_crop_01.png,rare_crop,2293,2.0
2293_rare_crop_02,2293_rare_crop_02.png,2293_rare_crop_02.png,rare_crop,2293,2.0
2295_light_color_00,2295_light_color_00.png,2295_light_color_00.png,light_color,2295,2.0
2297_light_color_00,2297_light_color_00.png,2297_light_color_00.png,light_color,2297,2.0
2298_light_color_00,2298_light_color_00.png,2298_light_color_00.png,light_color,2298,2.0
2299_hard_crop_00,2299_hard_crop_00.png,2299_hard_crop_00.png,hard_crop,2299,2.0
2299_hard_crop_01,2299_hard_crop_01.png,2299_hard_crop_01.png,hard_crop,2299,2.0
2300_light_color_00,2300_light_color_00.png,2300_light_color_00.png,light_color,2300,2.0
2302_light_color_00,2302_light_color_00.png,2302_light_color_00.png,light_color,2302,2.0
2303_rare_crop_00,2303_rare_crop_00.png,2303_rare_crop_00.png,rare_crop,2303,2.0
2303_rare_crop_01,2303_rare_crop_01.png,2303_rare_crop_01.png,rare_crop,2303,2.0
2303_rare_crop_02,2303_rare_crop_02.png,2303_rare_crop_02.png,rare_crop,2303,2.0
2304_light_color_00,2304_light_color_00.png,2304_light_color_00.png,light_color,2304,2.0
2306_rare_crop_00,2306_rare_crop_00.png,2306_rare_crop_00.png,rare_crop,2306,2.0
2306_rare_crop_01,2306_rare_crop_01.png,2306_rare_crop_01.png,rare_crop,2306,2.0
2306_rare_crop_02,2306_rare_crop_02.png,2306_rare_crop_02.png,rare_crop,2306,2.0
2309_hard_crop_00,2309_hard_crop_00.png,2309_hard_crop_00.png,hard_crop,2309,2.0
2309_hard_crop_01,2309_hard_crop_01.png,2309_hard_crop_01.png,hard_crop,2309,2.0
2310_light_color_00,2310_light_color_00.png,2310_light_color_00.png,light_color,2310,2.0
2311_rare_crop_00,2311_rare_crop_00.png,2311_rare_crop_00.png,rare_crop,2311,2.0
2311_rare_crop_01,2311_rare_crop_01.png,2311_rare_crop_01.png,rare_crop,2311,2.0
2311_rare_crop_02,2311_rare_crop_02.png,2311_rare_crop_02.png,rare_crop,2311,2.0
2316_light_color_00,2316_light_color_00.png,2316_light_color_00.png,light_color,2316,2.0
2318_hard_crop_00,2318_hard_crop_00.png,2318_hard_crop_00.png,hard_crop,2318,2.0
2318_hard_crop_01,2318_hard_crop_01.png,2318_hard_crop_01.png,hard_crop,2318,2.0
2319_rare_crop_00,2319_rare_crop_00.png,2319_rare_crop_00.png,rare_crop,2319,2.0
2319_rare_crop_01,2319_rare_crop_01.png,2319_rare_crop_01.png,rare_crop,2319,2.0
2319_rare_crop_02,2319_rare_crop_02.png,2319_rare_crop_02.png,rare_crop,2319,2.0
2320_rare_crop_00,2320_rare_crop_00.png,2320_rare_crop_00.png,rare_crop,2320,2.0
2320_rare_crop_01,2320_rare_crop_01.png,2320_rare_crop_01.png,rare_crop,2320,2.0
2320_rare_crop_02,2320_rare_crop_02.png,2320_rare_crop_02.png,rare_crop,2320,2.0
2321_hard_crop_00,2321_hard_crop_00.png,2321_hard_crop_00.png,hard_crop,2321,2.0
2321_hard_crop_01,2321_hard_crop_01.png,2321_hard_crop_01.png,hard_crop,2321,2.0
2324_light_color_00,2324_light_color_00.png,2324_light_color_00.png,light_color,2324,2.0
2325_hard_crop_00,2325_hard_crop_00.png,2325_hard_crop_00.png,hard_crop,2325,2.0
2325_hard_crop_01,2325_hard_crop_01.png,2325_hard_crop_01.png,hard_crop,2325,2.0
2325_copy_paste_02,2325_copy_paste_02.png,2325_copy_paste_02.png,copy_paste,2325,2.0
2325_rare_crop_03,2325_rare_crop_03.png,2325_rare_crop_03.png,rare_crop,2325,2.0
2325_rare_crop_04,2325_rare_crop_04.png,2325_rare_crop_04.png,rare_crop,2325,2.0
2325_rare_crop_05,2325_rare_crop_05.png,2325_rare_crop_05.png,rare_crop,2325,2.0
2326_rare_crop_00,2326_rare_crop_00.png,2326_rare_crop_00.png,rare_crop,2326,2.0
2326_rare_crop_01,2326_rare_crop_01.png,2326_rare_crop_01.png,rare_crop,2326,2.0
2326_rare_crop_02,2326_rare_crop_02.png,2326_rare_crop_02.png,rare_crop,2326,2.0
2327_light_color_00,2327_light_color_00.png,2327_light_color_00.png,light_color,2327,2.0
2328_light_color_00,2328_light_color_00.png,2328_light_color_00.png,light_color,2328,2.0
2329_rare_crop_00,2329_rare_crop_00.png,2329_rare_crop_00.png,rare_crop,2329,2.0
2329_rare_crop_01,2329_rare_crop_01.png,2329_rare_crop_01.png,rare_crop,2329,2.0
2329_rare_crop_02,2329_rare_crop_02.png,2329_rare_crop_02.png,rare_crop,2329,2.0
2330_light_color_00,2330_light_color_00.png,2330_light_color_00.png,light_color,2330,2.0
2331_light_color_00,2331_light_color_00.png,2331_light_color_00.png,light_color,2331,2.0
2332_hard_crop_00,2332_hard_crop_00.png,2332_hard_crop_00.png,hard_crop,2332,2.0
2332_hard_crop_01,2332_hard_crop_01.png,2332_hard_crop_01.png,hard_crop,2332,2.0
2333_hard_crop_00,2333_hard_crop_00.png,2333_hard_crop_00.png,hard_crop,2333,2.0
2333_hard_crop_01,2333_hard_crop_01.png,2333_hard_crop_01.png,hard_crop,2333,2.0
2334_light_color_00,2334_light_color_00.png,2334_light_color_00.png,light_color,2334,2.0
2336_light_color_00,2336_light_color_00.png,2336_light_color_00.png,light_color,2336,2.0
2339_light_color_00,2339_light_color_00.png,2339_light_color_00.png,light_color,2339,2.0
2340_light_color_00,2340_light_color_00.png,2340_light_color_00.png,light_color,2340,2.0
2341_hard_crop_00,2341_hard_crop_00.png,2341_hard_crop_00.png,hard_crop,2341,2.0
2341_copy_paste_01,2341_copy_paste_01.png,2341_copy_paste_01.png,copy_paste,2341,2.0
2341_hard_crop_02,2341_hard_crop_02.png,2341_hard_crop_02.png,hard_crop,2341,2.0
2341_hard_crop_03,2341_hard_crop_03.png,2341_hard_crop_03.png,hard_crop,2341,2.0
2341_copy_paste_04,2341_copy_paste_04.png,2341_copy_paste_04.png,copy_paste,2341,2.0
2341_rare_crop_05,2341_rare_crop_05.png,2341_rare_crop_05.png,rare_crop,2341,2.0
2342_light_color_00,2342_light_color_00.png,2342_light_color_00.png,light_color,2342,2.0
2344_rare_crop_00,2344_rare_crop_00.png,2344_rare_crop_00.png,rare_crop,2344,2.0
2344_rare_crop_01,2344_rare_crop_01.png,2344_rare_crop_01.png,rare_crop,2344,2.0
2344_rare_crop_02,2344_rare_crop_02.png,2344_rare_crop_02.png,rare_crop,2344,2.0
2347_light_color_00,2347_light_color_00.png,2347_light_color_00.png,light_color,2347,2.0
2348_light_color_00,2348_light_color_00.png,2348_light_color_00.png,light_color,2348,2.0
2350_rare_crop_00,2350_rare_crop_00.png,2350_rare_crop_00.png,rare_crop,2350,2.0
2350_rare_crop_01,2350_rare_crop_01.png,2350_rare_crop_01.png,rare_crop,2350,2.0
2350_rare_crop_02,2350_rare_crop_02.png,2350_rare_crop_02.png,rare_crop,2350,2.0
2351_light_color_00,2351_light_color_00.png,2351_light_color_00.png,light_color,2351,2.0
2352_light_color_00,2352_light_color_00.png,2352_light_color_00.png,light_color,2352,2.0
2354_rare_crop_00,2354_rare_crop_00.png,2354_rare_crop_00.png,rare_crop,2354,2.0
2354_rare_crop_01,2354_rare_crop_01.png,2354_rare_crop_01.png,rare_crop,2354,2.0
2354_rare_crop_02,2354_rare_crop_02.png,2354_rare_crop_02.png,rare_crop,2354,2.0
2355_rare_crop_00,2355_rare_crop_00.png,2355_rare_crop_00.png,rare_crop,2355,2.0
2355_rare_crop_01,2355_rare_crop_01.png,2355_rare_crop_01.png,rare_crop,2355,2.0
2355_rare_crop_02,2355_rare_crop_02.png,2355_rare_crop_02.png,rare_crop,2355,2.0
2356_hard_crop_00,2356_hard_crop_00.png,2356_hard_crop_00.png,hard_crop,2356,2.0
2356_hard_crop_01,2356_hard_crop_01.png,2356_hard_crop_01.png,hard_crop,2356,2.0
2357_hard_crop_00,2357_hard_crop_00.png,2357_hard_crop_00.png,hard_crop,2357,2.0
2357_hard_crop_01,2357_hard_crop_01.png,2357_hard_crop_01.png,hard_crop,2357,2.0
2360_rare_crop_00,2360_rare_crop_00.png,2360_rare_crop_00.png,rare_crop,2360,2.0
2360_rare_crop_01,2360_rare_crop_01.png,2360_rare_crop_01.png,rare_crop,2360,2.0
2360_rare_crop_02,2360_rare_crop_02.png,2360_rare_crop_02.png,rare_crop,2360,2.0
2361_hard_crop_00,2361_hard_crop_00.png,2361_hard_crop_00.png,hard_crop,2361,2.0
2361_hard_crop_01,2361_hard_crop_01.png,2361_hard_crop_01.png,hard_crop,2361,2.0
2361_hard_crop_02,2361_hard_crop_02.png,2361_hard_crop_02.png,hard_crop,2361,2.0
2361_copy_paste_03,2361_copy_paste_03.png,2361_copy_paste_03.png,copy_paste,2361,2.0
2361_rare_crop_04,2361_rare_crop_04.png,2361_rare_crop_04.png,rare_crop,2361,2.0
2361_copy_paste_05,2361_copy_paste_05.png,2361_copy_paste_05.png,copy_paste,2361,2.0
2362_light_color_00,2362_light_color_00.png,2362_light_color_00.png,light_color,2362,2.0
2363_light_color_00,2363_light_color_00.png,2363_light_color_00.png,light_color,2363,2.0
2364_light_color_00,2364_light_color_00.png,2364_light_color_00.png,light_color,2364,2.0
2367_light_color_00,2367_light_color_00.png,2367_light_color_00.png,light_color,2367,2.0
2368_light_color_00,2368_light_color_00.png,2368_light_color_00.png,light_color,2368,2.0
2370_rare_crop_00,2370_rare_crop_00.png,2370_rare_crop_00.png,rare_crop,2370,2.0
2370_rare_crop_01,2370_rare_crop_01.png,2370_rare_crop_01.png,rare_crop,2370,2.0
2370_rare_crop_02,2370_rare_crop_02.png,2370_rare_crop_02.png,rare_crop,2370,2.0
2373_light_color_00,2373_light_color_00.png,2373_light_color_00.png,light_color,2373,2.0
2375_light_color_00,2375_light_color_00.png,2375_light_color_00.png,light_color,2375,2.0
2376_rare_crop_00,2376_rare_crop_00.png,2376_rare_crop_00.png,rare_crop,2376,2.0
2376_rare_crop_01,2376_rare_crop_01.png,2376_rare_crop_01.png,rare_crop,2376,2.0
2376_rare_crop_02,2376_rare_crop_02.png,2376_rare_crop_02.png,rare_crop,2376,2.0
2379_rare_crop_00,2379_rare_crop_00.png,2379_rare_crop_00.png,rare_crop,2379,2.0
2379_rare_crop_01,2379_rare_crop_01.png,2379_rare_crop_01.png,rare_crop,2379,2.0
2379_rare_crop_02,2379_rare_crop_02.png,2379_rare_crop_02.png,rare_crop,2379,2.0
2381_hard_crop_00,2381_hard_crop_00.png,2381_hard_crop_00.png,hard_crop,2381,2.0
2381_hard_crop_01,2381_hard_crop_01.png,2381_hard_crop_01.png,hard_crop,2381,2.0
2382_light_color_00,2382_light_color_00.png,2382_light_color_00.png,light_color,2382,2.0
2385_light_color_00,2385_light_color_00.png,2385_light_color_00.png,light_color,2385,2.0
2386_hard_crop_00,2386_hard_crop_00.png,2386_hard_crop_00.png,hard_crop,2386,2.0
2386_hard_crop_01,2386_hard_crop_01.png,2386_hard_crop_01.png,hard_crop,2386,2.0
2387_light_color_00,2387_light_color_00.png,2387_light_color_00.png,light_color,2387,2.0
2388_light_color_00,2388_light_color_00.png,2388_light_color_00.png,light_color,2388,2.0
2391_light_color_00,2391_light_color_00.png,2391_light_color_00.png,light_color,2391,2.0
2395_rare_crop_00,2395_rare_crop_00.png,2395_rare_crop_00.png,rare_crop,2395,2.0
2395_rare_crop_01,2395_rare_crop_01.png,2395_rare_crop_01.png,rare_crop,2395,2.0
2395_rare_crop_02,2395_rare_crop_02.png,2395_rare_crop_02.png,rare_crop,2395,2.0
2396_hard_crop_00,2396_hard_crop_00.png,2396_hard_crop_00.png,hard_crop,2396,2.0
2396_hard_crop_01,2396_hard_crop_01.png,2396_hard_crop_01.png,hard_crop,2396,2.0
2399_light_color_00,2399_light_color_00.png,2399_light_color_00.png,light_color,2399,2.0
2403_hard_crop_00,2403_hard_crop_00.png,2403_hard_crop_00.png,hard_crop,2403,2.0
2403_hard_crop_01,2403_hard_crop_01.png,2403_hard_crop_01.png,hard_crop,2403,2.0
2404_light_color_00,2404_light_color_00.png,2404_light_color_00.png,light_color,2404,2.0
2405_light_color_00,2405_light_color_00.png,2405_light_color_00.png,light_color,2405,2.0
2406_light_color_00,2406_light_color_00.png,2406_light_color_00.png,light_color,2406,2.0
2407_rare_crop_00,2407_rare_crop_00.png,2407_rare_crop_00.png,rare_crop,2407,2.0
2407_rare_crop_01,2407_rare_crop_01.png,2407_rare_crop_01.png,rare_crop,2407,2.0
2407_rare_crop_02,2407_rare_crop_02.png,2407_rare_crop_02.png,rare_crop,2407,2.0
2408_rare_crop_00,2408_rare_crop_00.png,2408_rare_crop_00.png,rare_crop,2408,2.0
2408_hard_crop_01,2408_hard_crop_01.png,2408_hard_crop_01.png,hard_crop,2408,2.0
2408_hard_crop_02,2408_hard_crop_02.png,2408_hard_crop_02.png,hard_crop,2408,2.0
2408_copy_paste_03,2408_copy_paste_03.png,2408_copy_paste_03.png,copy_paste,2408,2.0
2408_hard_crop_04,2408_hard_crop_04.png,2408_hard_crop_04.png,hard_crop,2408,2.0
2408_rare_crop_05,2408_rare_crop_05.png,2408_rare_crop_05.png,rare_crop,2408,2.0
2409_rare_crop_00,2409_rare_crop_00.png,2409_rare_crop_00.png,rare_crop,2409,2.0
2409_rare_crop_01,2409_rare_crop_01.png,2409_rare_crop_01.png,rare_crop,2409,2.0
2409_rare_crop_02,2409_rare_crop_02.png,2409_rare_crop_02.png,rare_crop,2409,2.0
2410_light_color_00,2410_light_color_00.png,2410_light_color_00.png,light_color,2410,2.0
2413_hard_crop_00,2413_hard_crop_00.png,2413_hard_crop_00.png,hard_crop,2413,2.0
2413_hard_crop_01,2413_hard_crop_01.png,2413_hard_crop_01.png,hard_crop,2413,2.0
2415_light_color_00,2415_light_color_00.png,2415_light_color_00.png,light_color,2415,2.0
2416_light_color_00,2416_light_color_00.png,2416_light_color_00.png,light_color,2416,2.0
2417_hard_crop_00,2417_hard_crop_00.png,2417_hard_crop_00.png,hard_crop,2417,2.0
2417_hard_crop_01,2417_hard_crop_01.png,2417_hard_crop_01.png,hard_crop,2417,2.0
2419_light_color_00,2419_light_color_00.png,2419_light_color_00.png,light_color,2419,2.0
2421_light_color_00,2421_light_color_00.png,2421_light_color_00.png,light_color,2421,2.0
2423_rare_crop_00,2423_rare_crop_00.png,2423_rare_crop_00.png,rare_crop,2423,2.0
2423_hard_crop_01,2423_hard_crop_01.png,2423_hard_crop_01.png,hard_crop,2423,2.0
2423_copy_paste_02,2423_copy_paste_02.png,2423_copy_paste_02.png,copy_paste,2423,2.0
2423_rare_crop_03,2423_rare_crop_03.png,2423_rare_crop_03.png,rare_crop,2423,2.0
2423_copy_paste_04,2423_copy_paste_04.png,2423_copy_paste_04.png,copy_paste,2423,2.0
2423_hard_crop_05,2423_hard_crop_05.png,2423_hard_crop_05.png,hard_crop,2423,2.0
2425_rare_crop_00,2425_rare_crop_00.png,2425_rare_crop_00.png,rare_crop,2425,2.0
2425_rare_crop_01,2425_rare_crop_01.png,2425_rare_crop_01.png,rare_crop,2425,2.0
2425_rare_crop_02,2425_rare_crop_02.png,2425_rare_crop_02.png,rare_crop,2425,2.0
2426_light_color_00,2426_light_color_00.png,2426_light_color_00.png,light_color,2426,2.0
2427_hard_crop_00,2427_hard_crop_00.png,2427_hard_crop_00.png,hard_crop,2427,2.0
2427_hard_crop_01,2427_hard_crop_01.png,2427_hard_crop_01.png,hard_crop,2427,2.0
2428_rare_crop_00,2428_rare_crop_00.png,2428_rare_crop_00.png,rare_crop,2428,2.0
2428_rare_crop_01,2428_rare_crop_01.png,2428_rare_crop_01.png,rare_crop,2428,2.0
2428_rare_crop_02,2428_rare_crop_02.png,2428_rare_crop_02.png,rare_crop,2428,2.0
2430_rare_crop_00,2430_rare_crop_00.png,2430_rare_crop_00.png,rare_crop,2430,2.0
2430_rare_crop_01,2430_rare_crop_01.png,2430_rare_crop_01.png,rare_crop,2430,2.0
2430_rare_crop_02,2430_rare_crop_02.png,2430_rare_crop_02.png,rare_crop,2430,2.0
2431_rare_crop_00,2431_rare_crop_00.png,2431_rare_crop_00.png,rare_crop,2431,2.0
2431_rare_crop_01,2431_rare_crop_01.png,2431_rare_crop_01.png,rare_crop,2431,2.0
2431_hard_crop_02,2431_hard_crop_02.png,2431_hard_crop_02.png,hard_crop,2431,2.0
2431_rare_crop_03,2431_rare_crop_03.png,2431_rare_crop_03.png,rare_crop,2431,2.0
2431_rare_crop_04,2431_rare_crop_04.png,2431_rare_crop_04.png,rare_crop,2431,2.0
2431_hard_crop_05,2431_hard_crop_05.png,2431_hard_crop_05.png,hard_crop,2431,2.0
2432_light_color_00,2432_light_color_00.png,2432_light_color_00.png,light_color,2432,2.0
2433_hard_crop_00,2433_hard_crop_00.png,2433_hard_crop_00.png,hard_crop,2433,2.0
2433_hard_crop_01,2433_hard_crop_01.png,2433_hard_crop_01.png,hard_crop,2433,2.0
2434_light_color_00,2434_light_color_00.png,2434_light_color_00.png,light_color,2434,2.0
2436_copy_paste_00,2436_copy_paste_00.png,2436_copy_paste_00.png,copy_paste,2436,2.0
2436_rare_crop_01,2436_rare_crop_01.png,2436_rare_crop_01.png,rare_crop,2436,2.0
2436_rare_crop_02,2436_rare_crop_02.png,2436_rare_crop_02.png,rare_crop,2436,2.0
2436_rare_crop_03,2436_rare_crop_03.png,2436_rare_crop_03.png,rare_crop,2436,2.0
2436_hard_crop_04,2436_hard_crop_04.png,2436_hard_crop_04.png,hard_crop,2436,2.0
2436_copy_paste_05,2436_copy_paste_05.png,2436_copy_paste_05.png,copy_paste,2436,2.0
2440_light_color_00,2440_light_color_00.png,2440_light_color_00.png,light_color,2440,2.0
2443_light_color_00,2443_light_color_00.png,2443_light_color_00.png,light_color,2443,2.0
2444_light_color_00,2444_light_color_00.png,2444_light_color_00.png,light_color,2444,2.0
2447_light_color_00,2447_light_color_00.png,2447_light_color_00.png,light_color,2447,2.0
2448_light_color_00,2448_light_color_00.png,2448_light_color_00.png,light_color,2448,2.0
2449_light_color_00,2449_light_color_00.png,2449_light_color_00.png,light_color,2449,2.0
2455_rare_crop_00,2455_rare_crop_00.png,2455_rare_crop_00.png,rare_crop,2455,2.0
2455_rare_crop_01,2455_rare_crop_01.png,2455_rare_crop_01.png,rare_crop,2455,2.0
2455_rare_crop_02,2455_rare_crop_02.png,2455_rare_crop_02.png,rare_crop,2455,2.0
2456_light_color_00,2456_light_color_00.png,2456_light_color_00.png,light_color,2456,2.0
2457_light_color_00,2457_light_color_00.png,2457_light_color_00.png,light_color,2457,2.0
2459_hard_crop_00,2459_hard_crop_00.png,2459_hard_crop_00.png,hard_crop,2459,2.0
2459_hard_crop_01,2459_hard_crop_01.png,2459_hard_crop_01.png,hard_crop,2459,2.0
2460_light_color_00,2460_light_color_00.png,2460_light_color_00.png,light_color,2460,2.0
2461_light_color_00,2461_light_color_00.png,2461_light_color_00.png,light_color,2461,2.0
2462_light_color_00,2462_light_color_00.png,2462_light_color_00.png,light_color,2462,2.0
2463_light_color_00,2463_light_color_00.png,2463_light_color_00.png,light_color,2463,2.0
2464_copy_paste_00,2464_copy_paste_00.png,2464_copy_paste_00.png,copy_paste,2464,2.0
2464_copy_paste_01,2464_copy_paste_01.png,2464_copy_paste_01.png,copy_paste,2464,2.0
2464_copy_paste_02,2464_copy_paste_02.png,2464_copy_paste_02.png,copy_paste,2464,2.0
2464_rare_crop_03,2464_rare_crop_03.png,2464_rare_crop_03.png,rare_crop,2464,2.0
2464_rare_crop_04,2464_rare_crop_04.png,2464_rare_crop_04.png,rare_crop,2464,2.0
2464_hard_crop_05,2464_hard_crop_05.png,2464_hard_crop_05.png,hard_crop,2464,2.0
2465_hard_crop_00,2465_hard_crop_00.png,2465_hard_crop_00.png,hard_crop,2465,2.0
2465_hard_crop_01,2465_hard_crop_01.png,2465_hard_crop_01.png,hard_crop,2465,2.0
2466_hard_crop_00,2466_hard_crop_00.png,2466_hard_crop_00.png,hard_crop,2466,2.0
2466_hard_crop_01,2466_hard_crop_01.png,2466_hard_crop_01.png,hard_crop,2466,2.0
2467_light_color_00,2467_light_color_00.png,2467_light_color_00.png,light_color,2467,2.0
2469_light_color_00,2469_light_color_00.png,2469_light_color_00.png,light_color,2469,2.0
2470_hard_crop_00,2470_hard_crop_00.png,2470_hard_crop_00.png,hard_crop,2470,2.0
2470_hard_crop_01,2470_hard_crop_01.png,2470_hard_crop_01.png,hard_crop,2470,2.0
2473_copy_paste_00,2473_copy_paste_00.png,2473_copy_paste_00.png,copy_paste,2473,2.0
2473_copy_paste_01,2473_copy_paste_01.png,2473_copy_paste_01.png,copy_paste,2473,2.0
2473_rare_crop_02,2473_rare_crop_02.png,2473_rare_crop_02.png,rare_crop,2473,2.0
2473_rare_crop_03,2473_rare_crop_03.png,2473_rare_crop_03.png,rare_crop,2473,2.0
2473_rare_crop_04,2473_rare_crop_04.png,2473_rare_crop_04.png,rare_crop,2473,2.0
2473_rare_crop_05,2473_rare_crop_05.png,2473_rare_crop_05.png,rare_crop,2473,2.0
2474_rare_crop_00,2474_rare_crop_00.png,2474_rare_crop_00.png,rare_crop,2474,2.0
2474_rare_crop_01,2474_rare_crop_01.png,2474_rare_crop_01.png,rare_crop,2474,2.0
2474_rare_crop_02,2474_rare_crop_02.png,2474_rare_crop_02.png,rare_crop,2474,2.0
2475_light_color_00,2475_light_color_00.png,2475_light_color_00.png,light_color,2475,2.0
2476_light_color_00,2476_light_color_00.png,2476_light_color_00.png,light_color,2476,2.0
2478_light_color_00,2478_light_color_00.png,2478_light_color_00.png,light_color,2478,2.0
2481_light_color_00,2481_light_color_00.png,2481_light_color_00.png,light_color,2481,2.0
2483_light_color_00,2483_light_color_00.png,2483_light_color_00.png,light_color,2483,2.0
2484_hard_crop_00,2484_hard_crop_00.png,2484_hard_crop_00.png,hard_crop,2484,2.0
2484_hard_crop_01,2484_hard_crop_01.png,2484_hard_crop_01.png,hard_crop,2484,2.0
2487_light_color_00,2487_light_color_00.png,2487_light_color_00.png,light_color,2487,2.0
2489_rare_crop_00,2489_rare_crop_00.png,2489_rare_crop_00.png,rare_crop,2489,2.0
2489_rare_crop_01,2489_rare_crop_01.png,2489_rare_crop_01.png,rare_crop,2489,2.0
2489_rare_crop_02,2489_rare_crop_02.png,2489_rare_crop_02.png,rare_crop,2489,2.0
2490_light_color_00,2490_light_color_00.png,2490_light_color_00.png,light_color,2490,2.0
2491_hard_crop_00,2491_hard_crop_00.png,2491_hard_crop_00.png,hard_crop,2491,2.0
2491_hard_crop_01,2491_hard_crop_01.png,2491_hard_crop_01.png,hard_crop,2491,2.0
2491_hard_crop_02,2491_hard_crop_02.png,2491_hard_crop_02.png,hard_crop,2491,2.0
2491_rare_crop_03,2491_rare_crop_03.png,2491_rare_crop_03.png,rare_crop,2491,2.0
2491_copy_paste_04,2491_copy_paste_04.png,2491_copy_paste_04.png,copy_paste,2491,2.0
2491_hard_crop_05,2491_hard_crop_05.png,2491_hard_crop_05.png,hard_crop,2491,2.0
2492_rare_crop_00,2492_rare_crop_00.png,2492_rare_crop_00.png,rare_crop,2492,2.0
2492_rare_crop_01,2492_rare_crop_01.png,2492_rare_crop_01.png,rare_crop,2492,2.0
2492_rare_crop_02,2492_rare_crop_02.png,2492_rare_crop_02.png,rare_crop,2492,2.0
2494_rare_crop_00,2494_rare_crop_00.png,2494_rare_crop_00.png,rare_crop,2494,2.0
2494_rare_crop_01,2494_rare_crop_01.png,2494_rare_crop_01.png,rare_crop,2494,2.0
2494_rare_crop_02,2494_rare_crop_02.png,2494_rare_crop_02.png,rare_crop,2494,2.0
2495_hard_crop_00,2495_hard_crop_00.png,2495_hard_crop_00.png,hard_crop,2495,2.0
2495_hard_crop_01,2495_hard_crop_01.png,2495_hard_crop_01.png,hard_crop,2495,2.0
2496_light_color_00,2496_light_color_00.png,2496_light_color_00.png,light_color,2496,2.0
2497_light_color_00,2497_light_color_00.png,2497_light_color_00.png,light_color,2497,2.0
2498_light_color_00,2498_light_color_00.png,2498_light_color_00.png,light_color,2498,2.0
2499_rare_crop_00,2499_rare_crop_00.png,2499_rare_crop_00.png,rare_crop,2499,2.0
2499_rare_crop_01,2499_rare_crop_01.png,2499_rare_crop_01.png,rare_crop,2499,2.0
2499_rare_crop_02,2499_rare_crop_02.png,2499_rare_crop_02.png,rare_crop,2499,2.0
2500_hard_crop_00,2500_hard_crop_00.png,2500_hard_crop_00.png,hard_crop,2500,2.0
2500_hard_crop_01,2500_hard_crop_01.png,2500_hard_crop_01.png,hard_crop,2500,2.0
2501_rare_crop_00,2501_rare_crop_00.png,2501_rare_crop_00.png,rare_crop,2501,2.0
2501_rare_crop_01,2501_rare_crop_01.png,2501_rare_crop_01.png,rare_crop,2501,2.0
2501_rare_crop_02,2501_rare_crop_02.png,2501_rare_crop_02.png,rare_crop,2501,2.0
2502_hard_crop_00,2502_hard_crop_00.png,2502_hard_crop_00.png,hard_crop,2502,2.0
2502_hard_crop_01,2502_hard_crop_01.png,2502_hard_crop_01.png,hard_crop,2502,2.0
2505_hard_crop_00,2505_hard_crop_00.png,2505_hard_crop_00.png,hard_crop,2505,2.0
2505_hard_crop_01,2505_hard_crop_01.png,2505_hard_crop_01.png,hard_crop,2505,2.0
2506_light_color_00,2506_light_color_00.png,2506_light_color_00.png,light_color,2506,2.0
2507_hard_crop_00,2507_hard_crop_00.png,2507_hard_crop_00.png,hard_crop,2507,2.0
2507_hard_crop_01,2507_hard_crop_01.png,2507_hard_crop_01.png,hard_crop,2507,2.0
2511_light_color_00,2511_light_color_00.png,2511_light_color_00.png,light_color,2511,2.0
2513_hard_crop_00,2513_hard_crop_00.png,2513_hard_crop_00.png,hard_crop,2513,2.0
2513_hard_crop_01,2513_hard_crop_01.png,2513_hard_crop_01.png,hard_crop,2513,2.0
